-DOCSTART- -X- -X- -X-
   
Something O O O
has O O O
been O O O
missing O O O
from O O O
New B-LOC B-LOC O
York's I-LOC I-LOC O
current O O O
Indian B-CUISINE B-CUISINE O
restaurant O O O
scene, O O O
but O O O
I O O O
wasn't O O O
sure O O O
what O O O
it O O O
was O O O
until O O O
I O O O
ate O O O
the O O O
kaleji B-DISH B-DISH O
masala I-DISH I-DISH O
at O O O
Adda B-EST B-EST O
Indian I-EST I-EST O
Canteen I-EST I-EST O
in O O O
Long B-LOC B-LOC O
Island I-LOC I-LOC O
City, I-LOC I-LOC O
Queens. I-LOC I-LOC O
Modernization O O O
is O O O
the O O O
theme O O O
unifying O O O
many O O O
of O O O
the O O O
Indian B-CUISINE B-CUISINE O
restaurants O O O
that O O O
have O O O
taken O O O
root O O O
around O O O
the O O O
city O O O
over O O O
the O O O
past O O O
few O O O
years. O O O
At O O O
the O O O
rarefied O O O
end O O O
of O O O
the O O O
spectrum, O O O
we O O O
have O O O
Indian B-EST B-EST O
Accent I-EST I-EST O
bringing O O O
the O O O
cuisine O O O
into O O O
line O O O
with O O O
the O O O
intricate O O O
techniques O O O
and O O O
plating O O O
that O O O
can O O O
land O O O
restaurants O O O
on O O O
the O O O
itineraries O O O
of O O O
list-clutching O O O
gastrotourists. O O O
At O O O
the O O O
populist O O O
end, O O O
we've O O O
seen O O O
Indian B-CUISINE B-CUISINE O
cooking O O O
gastro-pubbed O O O
by O O O
Babu O B-EST O
Ji O I-EST O
and O O O
other O O O
new O O O
places O O O
that O O O
try O O O
to O O O
make O O O
non-desis O O O
feel O O O
at O O O
home O O O
with O O O
house-party O O O
vibes, O O O
beer B-FOOD B-FOOD O
in O O O
a O O O
self-service O O O
fridge, O O O
and O O O
dishes O O O
like O O O
naan B-DISH B-DISH O
pizzas I-DISH I-DISH O
and O O O
samosa B-DISH B-DISH O
burgers. I-DISH I-DISH O
New B-LOC B-LOC O
York I-LOC I-LOC O
hasn't O O O
seen O O O
nearly O O O
as O O O
many O O O
recently O O O
opened O O O
restaurants O O O
devoted O O O
to O O O
the O O O
pure, O O O
original O O O
stuff O O O
that O O O
is O O O
getting O O O
modernized. O O O
The O O O
snacks O O O
pitched O O O
together O O O
in O O O
a O O O
blur O O O
by O O O
hawkers O O O
at O O O
folding O O O
tables O O O
and O O O
rolling O O O
carts O O O
by O O O
the O O O
side O O O
of O O O
the O O O
road; O O O
the O O O
gravy-soaked O B-FOOD O
stews B-FOOD I-FOOD O
and O O O
sauceless O B-FOOD O
dry B-FOOD I-FOOD O
curries I-FOOD I-FOOD O
patiently O O O
made O O O
from O O O
25 O O O
or O O O
so O O O
vegetables B-FOOD B-FOOD O
and O O O
seasonings, O O O
all O O O
of O O O
them O O O
chopped, O O O
ground, O O O
fried O O O
and O O O
simmered O O O
at O O O
home O O O
by O O O
those O O O
keepers O O O
of O O O
the O O O
culinary O O O
flame O O O
known O O O
collectively O O O
as O O O
the O O O
aunties O O O
-- O O O
we've O O O
seen O O O
interpretations O O O
of O O O
this O O O
food, O O O
squeezed O O O
from O O O
eyedroppers O O O
and O O O
prepared O O O
for O O O
their O O O
photo O O O
shoots O O O
with O O O
edible O B-FOOD O
flowers. O I-FOOD O
But O O O
new O O O
places O O O
cooking O O O
the O O O
genuine O O O
article O O O
have O O O
been O O O
scarce. O O O
There O O O
is O O O
a O O O
problem O O O
of O O O
missing O O O
context O O O
here; O O O
twists O O O
on O O O
tradition O O O
don't O O O
really O O O
resonate O O O
when O O O
tradition O O O
is O O O
hard O O O
to O O O
find O O O
in O O O
its O O O
untwisted O O O
form. O O O
And O O O
for O O O
anyone O O O
who O O O
truly O O O
loves O O O
Indian B-CUISINE B-CUISINE O
cooking, O O O
there O O O
is O O O
a O O O
more O O O
pressing O O O
problem O O O
of O O O
missing O O O
flavor. O O O
Five O O O
dots O O O
of O O O
tandoori-spice B-FOOD B-FOOD O
oil I-FOOD I-FOOD O
just O O O
won't O O O
land O O O
on O O O
the O O O
taste O O O
buds O O O
with O O O
the O O O
impact O O O
of O O O
a O O O
full O O O
plate O O O
of O O O
charred O O O
and O O O
steaming O O O
tandoori B-DISH B-FOOD O
chicken, I-DISH I-FOOD O
no O O O
matter O O O
how O O O
evenly O O O
spaced O O O
those O O O
dots O O O
are. O O O
I O O O
hadn't O O O
given O O O
much O O O
thought O O O
to O O O
either O O O
problem, O O O
to O O O
tell O O O
the O O O
truth, O O O
until O O O
I O O O
made O O O
it O O O
to O O O
the O O O
out-of-the-way O O O
patch O O O
of O O O
Long B-LOC B-LOC O
Island I-LOC I-LOC O
City I-LOC I-LOC O
where O O O
Adda B-EST B-EST O
Indian I-EST I-EST O
Canteen I-EST I-EST O
operates. O O O
This O O O
is O O O
not O O O
the O O O
part O O O
of O O O
that O O O
neighborhood O O O
where O O O
high-rise O O O
apartments O O O
grow O O O
overnight O O O
and O O O
Amazon O O O
will O O O
soon O O O
tiptoe O O O
in O O O
with O O O
25,000 O O O
employees. O O O
Adda B-EST B-EST O
is O O O
east O O O
of O O O
all O O O
that, O O O
under O O O
a O O O
National O O O
Guard O O O
recruiting O O O
office, O O O
surrounded O O O
by O O O
a O O O
thicket O O O
of O O O
railroad O O O
tracks O O O
and O O O
highway O O O
overpasses. O O O
Unless O O O
you O O O
are O O O
looking O O O
for O O O
it, O O O
you O O O
are O O O
not O O O
likely O O O
to O O O
end O O O
up O O O
in O O O
the O O O
small O O O
dining O O O
room, O O O
in O O O
which O O O
Indian O O O
tabloids O O O
have O O O
been O O O
upcycled O O O
as O O O
wallpaper. O O O
Once O O O
I'd O O O
found O O O
it, O O O
one O O O
of O O O
the O O O
first O O O
things O O O
I O O O
ate O O O
was O O O
the O O O
kaleji B-DISH B-DISH O
masala, I-DISH I-DISH O
chicken B-FOOD B-FOOD O
livers I-FOOD I-FOOD O
in O O O
a O O O
dark O O O
gravy O B-FOOD O
seasoned O O O
with O O O
fresh B-FOOD O O
ginger I-FOOD B-FOOD O
and O O O
garam B-FOOD B-FOOD O
masala. I-FOOD I-FOOD O
Right O O O
away O O O
I O O O
realized O O O
that O O O
this O O O
was O O O
the O O O
kind O O O
of O O O
Indian O O O
food O O O
the O O O
city O O O
has O O O
been O O O
hungry O O O
for, O O O
or O O O
at O O O
least O O O
the O O O
kind O O O
that O O O
I'd O O O
been O O O
hungry O O O
for: O O O
made O O O
with O O O
care O O O
but O O O
no O O O
pretense; O O O
seasoned O O O
for O O O
people O O O
who O O O
love O O O
the O O O
interplay O O O
of O O O
spices; O O O
presented O O O
without O O O
apology O O O
in O O O
all O O O
its O O O
brown, O O O
lumpy O O O
glory; O O O
and O O O
complex O O O
in O O O
ways O O O
that O O O
demand O O O
full O O O
attention. O O O
Adda O O O
(ah O O O
DAH) O O O
Indian O O O
Canteen O O O
was O O O
opened O O O
in O O O
September O O O
by O O O
Roni O O O
Mazumdar, O O O
who O O O
owns O O O
it, O O O
and O O O
Chintan O O O
Pandya, O O O
who O O O
is O O O
the O O O
chef. O O O
The O O O
two O O O
men O O O
already O O O
run O O O
Rahi O O O
, O O O
in O O O
Greenwich O O O
Village, O O O
perhaps O O O
the O O O
best O O O
of O O O
the O O O
casual, O O O
modernizing O O O
Indian O O O
restaurants, O O O
where O O O
Mr. O O O
Pandya O O O
serves O O O
original O O O
notions O O O
like O O O
tandoori O O O
skate O O O
and O O O
sends O O O
almost O O O
everything O O O
out O O O
of O O O
the O O O
kitchen O O O
decorated O O O
with O O O
edible O O O
flowers. O O O
They've O O O
taken O O O
another O O O
angle O O O
at O O O
Adda, O O O
mining O O O
family O O O
recipes O O O
and O O O
the O O O
lessons O O O
Mr. O O O
Pandya O O O
absorbed O O O
from O O O
civilian O O O
cooks O O O
around O O O
India. O O O
The O O O
menu O O O
travels O O O
beyond O O O
the O O O
standard O O O
north O O O
Indian O O O
dishes O O O
most O O O
New O O O
Yorkers O O O
already O O O
know, O O O
but O O O
even O O O
those O O O
dishes, O O O
when O O O
they O O O
appear, O O O
are O O O
prepared O O O
so O O O
emphatically O O O
that O O O
they O O O
don't O O O
resemble O O O
anything O O O
else O O O
in O O O
town. O O O
Adda O O O
is O O O
a O O O
lusty, O O O
full-throated O O O
defense O O O
of O O O
traditional O O O
cooking. O O O
Saag O O O
paneer, O O O
the O O O
grayest O O O
of O O O
old O O O
gray O O O
mares O O O
in O O O
many O O O
Indian O O O
restaurants, O O O
is O O O
coltishly O O O
energetic O O O
at O O O
Adda. O O O
The O O O
cheese O O O
is O O O
made O O O
in O O O
the O O O
kitchen, O O O
and O O O
it's O O O
gorgeously O O O
soft, O O O
while O O O
the O O O
saag O O O
is O O O
a O O O
tart O O O
and O O O
peppery O O O
mix O O O
of O O O
wilted O O O
arugula, O O O
sorrel, O O O
spinach O O O
and O O O
mustard O O O
greens. O O O
Mr. O O O
Pandya O O O
does O O O
very O O O
well O O O
by O O O
the O O O
class O O O
of O O O
sidewalk O O O
treats O O O
called O O O
chaat. O O O
Each O O O
delivers O O O
the O O O
messy O O O
riot O O O
you'd O O O
hope O O O
for, O O O
busy O O O
with O O O
crunchy O O O
hieroglyphs O O O
of O O O
fried O O O
noodles O O O
and O O O
splattered O O O
with O O O
yogurt O O O
and O O O
tamarind O O O
sauce. O O O
One O O O
chaat O O O
is O O O
anchored O O O
by O O O
a O O O
big O O O
kale O O O
fritter, O O O
another O O O
by O O O
several O O O
smaller O O O
chips O O O
of O O O
battered, O O O
spiced O O O
lentil O O O
cakes, O O O
and O O O
a O O O
third O O O
by O O O
fried O O O
smashed O O O
potatoes O O O
and O O O
chickpeas. O O O
But O O O
discerning O O O
chaat O O O
lovers O O O
should O O O
probably O O O
go O O O
directly O O O
to O O O
the O O O
dahi O O O
batata O O O
puri, O O O
soft O O O
potato O O O
packed O O O
into O O O
hollow O O O
globes O O O
of O O O
fried O O O
dough O O O
that O O O
you O O O
can O O O
pick O O O
up O O O
and O O O
eat O O O
with O O O
your O O O
fingers, O O O
like O O O
chocolates. O O O
Anything O O O
that O O O
passes O O O
through O O O
Adda's O O O
tandoor O O O
is O O O
worth O O O
investigating. O O O
Seekh O O O
kebabs, O O O
made O O O
with O O O
lamb O O O
that's O O O
coarsely O O O
ground O O O
by O O O
hand, O O O
come O O O
out O O O
of O O O
the O O O
tandoor O O O
juicier O O O
and O O O
pinker O O O
than O O O
the O O O
usual; O O O
Mumbai-style O O O
tandoori O O O
macchi, O O O
a O O O
skewered O O O
pompano O O O
rubbed O O O
with O O O
ground O O O
mustard O O O
seeds O O O
and O O O
cilantro, O O O
is O O O
lightly O O O
charred O O O
and O O O
smoky O O O
after O O O
roasting, O O O
but O O O
still O O O
moist; O O O
bhatti O O O
da O O O
murgh, O O O
a O O O
double-marinated O O O
chicken O O O
thigh O O O
and O O O
drumstick, O O O
is O O O
so O O O
thickly O O O
crusted O O O
with O O O
coriander O O O
and O O O
cumin O O O
that O O O
it O O O
crunches O O O
when O O O
you O O O
bite O O O
it. O O O
My O O O
server O O O
expressed O O O
an O O O
enthusiasm O O O
about O O O
the O O O
poussin O O O
-- O O O
plunged O O O
into O O O
the O O O
tandoor O O O
in O O O
one O O O
piece O O O
after O O O
marinating O O O
in O O O
vinegar, O O O
yogurt, O O O
fresh O O O
red O O O
chiles O O O
and O O O
kala O O O
namak, O O O
the O O O
sulfurous O O O
black O O O
salt O O O
of O O O
India O O O
-- O O O
that O O O
you O O O
typically O O O
find O O O
in O O O
