-DOCSTART- -X- -X- -X-
   
Almost O O O
everybody O O O
is O O O
calling O O O
Misi B-EST B-EST O
, O O O
the O O O
latest O O O
endeavor O O O
from O O O
the O O O
chef O O O
Missy O O O
Robbins, O O O
a O O O
pasta B-TYPE B-TYPE O
restaurant. I-TYPE I-TYPE O
That's O O O
not O O O
quite O O O
right. O O O
Yes, O O O
Ms. O O O
Robbins O O O
has O O O
given O O O
half O O O
of O O O
her O O O
menu O O O
over O O O
to O O O
long O O O
noodles B-FOOD B-FOOD O
and O O O
short O O O
ones; O O O
strands O O O
of O O O
linguine B-FOOD B-FOOD O
with O O O
chopped O O O
garlic B-FOOD B-FOOD O
and O O O
a O O O
double O O O
dose O O O
of O O O
fish B-FOOD B-FOOD O
in O O O
the O O O
form O O O
of O O O
chopped O O O
anchovies O O O
and O O O
drizzled O O O
colatura; O O O
circles O O O
filled O O O
with O O O
ricotta O O O
whipped O O O
until O O O
it O O O
is O O O
as O O O
soft O O O
as O O O
cream; O O O
pinched O O O
rings O O O
of O O O
tortelli O O O
stuffed O O O
with O O O
mascarpone O O O
and O O O
spinach; O O O
the O O O
deeply O O O
ridged O O O
Sardinian O O O
shells O O O
known O O O
as O O O
malloreddus; O O O
and O O O
other O O O
Italian O O O
marvels O O O
of O O O
starch O O O
formation. O O O
True, O O O
anybody O O O
who O O O
has O O O
been O O O
to O O O
Ms. O O O
Robbins's O O O
other O O O
restaurant, O O O
Lilia O O O
, O O O
also O O O
located O O O
in O O O
Williamsburg, O O O
Brooklyn, O O O
knows O O O
that O O O
the O O O
pasta O O O
there O O O
reliably O O O
steals O O O
the O O O
show O O O
from O O O
everything O O O
else O O O
on O O O
the O O O
table. O O O
When O O O
those O O O
people O O O
show O O O
up O O O
at O O O
Misi, O O O
odds O O O
are O O O
good O O O
that O O O
they O O O
will O O O
not O O O
have O O O
chosen O O O
that O O O
day O O O
to O O O
start O O O
a O O O
keto O O O
diet. O O O
Moreover, O O O
Misi O O O
has O O O
a O O O
greater O O O
variety O O O
of O O O
pasta O O O
than O O O
Lilia, O O O
so O O O
many O O O
that O O O
the O O O
architecture O O O
makes O O O
space O O O
for O O O
them. O O O
Misi O O O
is O O O
across O O O
the O O O
street O O O
from O O O
the O O O
old O O O
Domino O O O
refinery O O O
on O O O
the O O O
East O O O
River, O O O
where O O O
the O O O
cranes O O O
used O O O
to O O O
unload O O O
