-DOCSTART- -X- -X- -X-
   
The O O O
rise O O O
of O O O
Sichuan B-CUISINE O B-CUISINE
food O O O
in O O O
New B-DISH O O
York I-DISH O O
has O O O
made O O O
the O O O
past O O O
decade O O O
or O O O
two O O O
a O O O
glorious O O O
era O O O
for O O O
prowlers O O O
of O O O
Chinese B-CUISINE O B-CUISINE
restaurants. O O O
Chongqing B-FOOD O B-DISH
chicken I-FOOD O I-DISH
and O O O
mung-bean B-FOOD O B-DISH
jelly I-FOOD O I-DISH
proliferated O O O
as O O O
skilled O O O
chefs O O O
flocked O O O
to O O O
the O O O
city. O O O
But O O O
while O O O
the O O O
miles O O O
of O O O
dan B-FOOD O B-DISH
dan I-FOOD O I-DISH
noodles I-FOOD O I-DISH
and O O O
mountains O O O
of O O O
Sichuan O O O
peppercorns O O O
have O O O
been O O O
exhilarating, O O O
they O O O
have O O O
tended O O O
to O O O
overshadow O O O
the O O O
cuisine O O O
of O O O
another O O O
great O O O
chile-haunted O O O
region, O O O
Hunan. O O O
Part O O O
of O O O
the O O O
problem O O O
is O O O
nomenclature. O O O
The O O O
word O O O
Hunan O O O
on O O O
a O O O
restaurant's O O O
front O O O
window O O O
tends O O O
to O O O
say O O O
as O O O
much O O O
about O O O
the O O O
actual O O O
cooking O O O
inside O O O
as O O O
pandas O O O
and O O O
bamboo O O O
on O O O
the O O O
sign. O O O
At O O O
first O O O
glance O O O
it O O O
can O O O
be O O O
hard O O O
to O O O
distinguish O O O
Hunan O O O
Garden, O O O
say, O O O
from O O O
Hunan O O O
House O O O
until O O O
you O O O
see O O O
the O O O
menus O O O
and O O O
learn O O O
that O O O
the O O O
former O O O
name O O O
signifies O O O
egg O O O
rolls O O O
while O O O
the O O O
latter O O O
promises O O O
the O O O
red-braised O O O
pork O O O
that O O O
Mao O O O
used O O O
to O O O
dote O O O
on. O O O
Fake O O O
Hunans O O O
outnumber O O O
real O O O
ones, O O O
which O O O
is O O O
one O O O
reason O O O
to O O O
celebrate O O O
the O O O
appearance O O O
of O O O
Hunan O O O
Slurp O O O
. O O O
Operating O O O
in O O O
the O O O
East O O O
Village O O O
since O O O
May, O O O
Hunan O O O
Slurp O O O
lives O O O
up O O O
to O O O
both O O O
halves O O O
of O O O
its O O O
name. O O O
When O O O
people O O O
in O O O
Hunan O O O
get O O O
hungry O O O
for O O O
a O O O
bowl O O O
of O O O
noodles, O O O
what O O O
they O O O
have O O O
in O O O
mind O O O
are O O O
mifen: O O O
long, O O O
white O O O
strands O O O
made O O O
from O O O
pounded O O O
rice, O O O
so O O O
smooth O O O
they O O O
may O O O
slither O O O
right O O O
out O O O
of O O O
the O O O
chopsticks O O O
of O O O
inexperienced O O O
slurpers. O O O
Chances O O O
for O O O
New O O O
Yorkers O O O
to O O O
practice O O O
their O O O
antiskid O O O
chopstick O O O
techniques O O O
have O O O
been O O O
limited, O O O
generally O O O
speaking, O O O
to O O O
the O O O
rice O O O
noodles O O O
of O O O
other O O O
parts O O O
of O O O
Asia. O O O
When O O O
you O O O
could O O O
find O O O
Hunanese O O O
noodles O O O
around O O O
town, O O O
they O O O
tended O O O
to O O O
be O O O
tucked O O O
away O O O
on O O O
larger O O O
menus O O O
with O O O
so O O O
many O O O
other O O O
Hunanese O O O
opportunities O O O
that O O O
they O O O
were O O O
rarely O O O
given O O O
a O O O
chance O O O
to O O O
slither. O O O
Hunan O O O
Slurp O O O
offers O O O
some O O O
of O O O
those O O O
opportunities, O O O
too. O O O
The O O O
chef O O O
and O O O
proprietor, O O O
Chao O O O
Wang, O O O
comes O O O
from O O O
Hunan's O O O
second-largest O O O
city, O O O
Hengyang, O O O
and O O O
fills O O O
the O O O
menu O O O
with O O O
both O O O
traditional O O O
Hunanese O O O
dishes O O O
and O O O
his O O O
own O O O
innovations. O O O
But O O O
noodles O O O
are O O O
the O O O
heart O O O
of O O O
the O O O
restaurant. O O O
[Read O O O
about O O O
some O O O
