-DOCSTART- -X- -X- -X-
   
For O O O
an O O O
operation O O O
that O O O
essentially O O O
serves O O O
one O O O
dish, O O O
Maxi's O B-EST B-EST
Noodle O I-EST I-EST
has O O O
a O O O
dauntingly O O O
long O O O
menu. O O O
The O O O
dish O O O
is O O O
Hong O B-CUISINE B-CUISINE
Kong-style O I-CUISINE I-CUISINE
won-ton O B-DISH B-DISH
noodle O I-DISH I-DISH
soup, O I-DISH I-DISH
though, O O O
which O O O
requires O O O
Maxi O O O
Lau, O O O
the O O O
chef O O O
and O O O
proprietor, O O O
to O O O
keep O O O
a O O O
large O O O
number O O O
of O O O
items O O O
on O O O
hand O O O
to O O O
be O O O
added O O O
to O O O
or O O O
subtracted O O O
from O O O
the O O O
soup O B-FOOD O
at O O O
the O O O
customer's O O O
whim: O O O
the O O O
broth O B-FOOD B-FOOD
of O O I-FOOD
pork O B-FOOD I-FOOD
bones O I-FOOD I-FOOD
boiled O O O
with O O B-FOOD
dried O B-FOOD I-FOOD
shrimp; O I-FOOD I-FOOD
the O O O
skinny O O O
yellow O B-FOOD B-FOOD
noodles O I-FOOD I-FOOD
with O O O
their O O O
firm, O O O
elastic O O O
snap; O O O
the O O O
stewed O B-FOOD B-FOOD
beef O I-FOOD I-FOOD
cooked O O O
with O O O
a O O O
sizable O O O
pinch O O O
of O O O
five-spice O B-FOOD B-FOOD
powder; O I-FOOD I-FOOD
the O O O
dense O O O
fish O B-FOOD B-FOOD
balls O I-FOOD I-FOOD
streaked O O O
with O O O
scallions; O B-FOOD B-FOOD
the O O O
weightless, O O O
grease-free O O O
chips O O O
of O O O
fried O B-FOOD B-FOOD
fish O I-FOOD I-FOOD
skin; O I-FOOD I-FOOD
and O O O
so O O O
on. O O O
But O O O
the O O O
one O O O
item O O O
that O O O
is O O O
absolutely O O O
essential O O O
is O O O
the O O O
won O B-FOOD B-FOOD
ton. O I-FOOD I-FOOD
Make O O O
that O O O
plural O O O
-- O O O
won O B-FOOD B-FOOD
tons, O I-FOOD I-FOOD
as O O O
many O O O
as O O O
Ms. O O O
Lau O O O
will O O O
put O O O
into O O O
your O O O
bowl O O O
($8). O O O
This O O O
turns O O O
out O O O
to O O O
be O O O
four O O O
if O O O
you O O O
also O O O
want O O O
noodles, O B-FOOD B-FOOD
and O O O
six O O O
if O O O
you O O O
don't. O O O
Years O O O
ago O O O
Ms. O O O
Lau's O O O
mother O O O
dreamed O O O
of O O O
opening O O O
a O O O
won-ton O B-TYPE B-FOOD
shop, O I-TYPE I-FOOD
and O O O
had O O O
gone O O O
to O O O
Toronto O B-LOC B-LOC
to O O O
learn O O O
the O O O
art O O O
of O O O
won-ton O B-FOOD B-FOOD
wrapping O O O
from O O O
a O O O
family O O O
friend. O O O
Those O O O
plans O O O
changed O O O
when O O O
she O O O
learned O O O
she O O O
had O O O
cancer. O O O
After O O O
she O O O
died, O O O
two O O O
years O O O
ago, O O O
Maxi O O O
Lau O O O
decided O O O
to O O O
rebuild O O O
her O O O
own O O O
life. O O O
Leaving O O O
her O O O
job O O O
in O O O
corporate O O O
management, O O O
she O O O
retraced O O O
her O O O
mother's O O O
steps, O O O
learning O O O
to O O O
make O O O
won O B-FOOD B-FOOD
tons O I-FOOD I-FOOD
with O O O
the O O O
same O O O
family O O O
friend. O O O
Three O O O
months O O O
ago, O O O
she O O O
started O O O
Maxi's O B-EST O
as O O O
a O O O
pop-up O B-TYPE B-TYPE
every O O O
evening O O O
but O O O
Thursdays, O O O
taking O O O
over O O O
a O O O
Hong O B-CUISINE B-CUISINE
Kong-style O I-CUISINE I-CUISINE
breakfast O B-TYPE B-TYPE
and O I-TYPE I-TYPE
lunch O I-TYPE I-TYPE
cafe O I-TYPE I-TYPE
owned O O O
by O O O
an O O O
aunt O O O
in O O O
Flushing, O B-LOC B-LOC
Queens. O I-LOC I-LOC
Ms. O O O
Lau O O O
plans O O O
to O O O
set O O O
up O O O
a O O O
noodle O B-TYPE B-TYPE
soup O I-TYPE I-TYPE
shop O I-TYPE I-TYPE
of O O O
her O O O
own O O O
in O O O
another O O O
part O O O
of O O O
Flushing O B-LOC B-LOC
later O O O
this O O O
year. O O O
Until O O O
then, O O O
she O O O
is O O O
making O O O
more O O O
won O B-FOOD B-FOOD
tons O I-FOOD I-FOOD
than O O O
she O O O
expected, O O O
because O O O
customers O O O
keep O O O
coming O O O
back O O O
to O O O
buy O O O
them O O O
by O O O
the O O O
dozen, O O O
frozen. O O O
Ms. O O O
Lau's O O O
won O B-FOOD B-FOOD
tons O I-FOOD I-FOOD
are O O O
filled O O O
with O O O
a O O O
mixture O O O
of O O O
shrimp O B-FOOD B-FOOD
and O O O
