-DOCSTART- -X- -X- -X-
   
The O O O
rustic O O O
little O O O
shop O O O
held O O O
out O O O
longer O O O
than O O O
many O O O
other O O O
Ukrainian O B-CUISINE B-CUISINE
outposts O B-TYPE O
in O O O
the O O O
East O B-LOC B-LOC
Village. O I-LOC I-LOC
With O O O
its O O O
shelves O O O
of O O O
records, O O O
tapes, O O O
books, O O O
newspapers, O O O
dyed O O O
Easter O O O
eggs, O O O
the O O O
beeswax O O O
styluses O O O
used O O O
to O O O
give O O O
those O O O
eggs O O O
their O O O
symmetrical O O O
patterns, O O O
white O O O
smocks O O O
and O O O
blouses O O O
with O O O
red O O O
and O O O
black O O O
embroidery, O O O
and O O O
local O O O
honey, O B-FOOD O
Surma O O B-EST
Book O O I-EST
& O O I-EST
Music O O I-EST
Company O O I-EST
had O O O
operated O O O
on O O O
East O B-LOC B-LOC
Seventh O I-LOC I-LOC
Street O I-LOC I-LOC
since O O O
1943. O O O
At O O O
other O O O
addresses, O O O
it O O O
went O O O
back O O O
to O O O
1918. O O O
Two O O O
summers O O O
ago, O O O
it O O O
closed O O O
, O O O
going O O O
the O O O
way O O O
of O O O
Ukrainian O B-CUISINE B-CUISINE
butcher O B-TYPE B-TYPE
shops O I-TYPE I-TYPE
selling O O O
wrinkled O O O
sticks O O O
of O O O
hunter's O B-FOOD B-FOOD
sausage, O I-FOOD I-FOOD
Ukrainian O O O
restaurants O O O
offering O O O
starchy O O O
knobs O O O
of O O O
halusky, O O O
and O O O
Ukrainian O O O
bars O O O
where O O O
the O O O
customers O O O
were O O O
downing O O O
shots O O O
of O O O
vodka O O O
before O O O
that O O O
was O O O
cool, O O O
and O O O
kept O O O
going O O O
after O O O
it O O O
wasn't. O O O
The O O O
East O O O
Village O O O
is O O O
a O O O
less O O O
interesting O O O
place O O O
without O O O
Surma. O O O
But O O O
the O O O
chain-store O O O
monoculture O O O
that O O O
might O O O
have O O O
seemed O O O
inevitable O O O
as O O O
the O O O
Ukrainian O O O
community O O O
fell O O O
away O O O
hasn't O O O
been O O O
the O O O
neighborhood's O O O
fate. O O O
Not O O O
yet. O O O
New O O O
Chinese O O O
restaurants O O O
have O O O
sprung O O O
up O O O
in O O O
the O O O
area O O O
over O O O
the O O O
past O O O
few O O O
years O O O
faster O O O
than O O O
the O O O
old O O O
Eastern O O O
European O O O
business O O O
have O O O
died O O O
off. O O O
In O O O
January, O O O
one O O O
of O O O
them O O O
moved O O O
into O O O
Surma's O O O
old O O O
address. O O O
It's O O O
called O O O
Le O O O
Sia, O O O
and O O O
it's O O O
thriving. O O O
Walk O O O
in O O O
any O O O
weekend O O O
night O O O
between O O O
6 O O O
and O O O
9, O O O
and O O O
a O O O
small O O O
throng O O O
will O O O
be O O O
waiting O O O
for O O O
seats O O O
by O O O
the O O O
entrance, O O O
below O O O
the O O O
kayaks O O O
that O O O
are O O O
stowed O O O
up O O O
by O O O
the O O O
ceiling O O O
as O O O
if O O O
this O O O
were O O O
the O O O
garage O O O
of O O O
somebody's O O O
summer O O O
house. O O O
During O O O
the O O O
week, O O O
Le O O O
Sia O O O
takes O O O
reservations, O O O
but O O O
that O O O
doesn't O O O
ease O O O
the O O O
demand O O O
by O O O
much. O O O
On O O O
some O O O
nights, O O O
the O O O
crowd O O O
is O O O
almost O O O
exclusively O O O
Chinese O O O
people O O O
of O O O
college O O O
age O O O
or O O O
slightly O O O
older, O O O
many O O O
of O O O
them O O O
lured O O O
out O O O
of O O O
their O O O
nearby O O O
New O O O
York O O O
University O O O
dorm O O O
rooms O O O
for O O O
steaming O O O
pans O O O
of O O O
shellfish, O O O
especially O O O
Le O O O
Sia's O O O
specialty, O O O
crayfish. O O O
Although O O O
a O O O
server O O O
there O O O
described O O O
the O O O
restaurant O O O
to O O O
me O O O
as O O O
"Cajun O O O
seafood," O O O
Le O O O
Sia O O O
is O O O
not O O O
serving O O O
Acadiana-style O O O
crayfish. O O O
