-DOCSTART- -X- -X- -X-
   
Considering O O O
the O O O
history, O O O
the O O O
influence, O O O
the O O O
depth O O O
and O O O
the O O O
sophistication O O O
of O O O
Iranian B-CUISINE O B-CUISINE
food, O O O
it O O O
has O O O
always O O O
seemed O O O
unfair O O O
that O O O
New B-LOC O B-LOC
York I-LOC O I-LOC
City I-LOC O I-LOC
has O O O
so O O O
few O O O
places O O O
to O O O
eat O O O
it. O O O
Unfair O O O
to O O O
the O O O
cuisine O O O
and O O O
unfair O O O
to O O O
would-be O O O
eaters. O O O
If O O O
you O O O
want O O O
a O O O
symbol O O O
for O O O
the O O O
state O O O
of O O O
the O O O
cuisine O O O
in O O O
New B-LOC O B-LOC
York I-LOC O I-LOC
City, I-LOC O I-LOC
Taste B-EST O B-EST
of I-EST O I-EST
Persia I-EST O I-EST
NYC I-EST O I-EST
will O O O
fit O O O
the O O O
bill. O O O
Until O O O
recently O O O
I O O O
might O O O
have O O O
called O O O
it O O O
the O O O
city's O O O
most O O O
promising O O O
Iranian B-CUISINE O B-CUISINE
kitchen, O O O
if O O O
the O O O
word O O O
kitchen O O O
weren't O O O
such O O O
a O O O
stretch. O O O
Taste B-EST O B-EST
of I-EST O I-EST
Persia I-EST O I-EST
is O O O
a O O O
takeout O O O
operation O O O
squeezed O O O
into O O O
the O O O
front O O O
window O O O
of O O O
a O O O
Chelsea B-LOC O B-LOC
pizzeria, B-TYPE O B-TYPE
except O O O
during O O O
the O O O
two O O O
months O O O
when O O O
fire O O O
damage O O O
forced O O O
it O O O
to O O O
take O O O
up O O O
temporary O O O
residence O O O
in O O O
a O O O
holiday O O O
market. O O O
It O O O
does O O O
show O O O
off O O O
some O O O
of O O O
the O O O
pleasures O O O
of O O O
the O O O
Iranian O O B-CUISINE
table, O O O
but O O O
not O O O
the O O O
table O O O
itself. O O O
So O O O
a O O O
new O O O
Brooklyn B-LOC O B-LOC
restaurant O O O
called O O O
Sofreh B-EST O B-EST
, O O O
which O O O
joined O O O
the O O O
Iranian B-CUISINE O B-CUISINE
ranks O O O
in O O O
June, O O O
would O O O
have O O O
caused O O O
a O O O
stir O O O
even O O O
if O O O
the O O O
cooking O O O
weren't O O O
quite O O O
as O O O
good O O O
as O O O
it O O O
is. O O O
The O O O
dining O O O
room O O O
is O O O
spare O O O
and O O O
modern, O O O
with O O O
exposed O O O
rafters, O O O
