-DOCSTART- -X- -X- -X-
   
"People O O O
always O O O
say O O O
summer O O O
is O O O
not O O O
a O O O
good O O O
time O O O
for O O O
sushi," B-FOOD O B-FOOD
Derek O O O
Wilcox O O O
said. O O O
"I O O O
have O O O
no O O O
idea O O O
what O O O
they're O O O
talking O O O
about." O O O
Early O O O
evening, O O O
the O O O
end O O O
of O O O
August, O O O
and O O O
the O O O
granite O O O
TriBeCa B-LOC O B-LOC
sidewalks O O O
outside O O O
Shoji B-EST O B-EST
at O O O
69 B-LOC O B-LOC
Leonard I-LOC O I-LOC
Street I-LOC O I-LOC
were O O O
deserted. O O O
The O O O
restaurant O O O
was O O O
empty, O O O
too. O O O
I O O O
sat O O O
alone O O O
on O O O
one O O O
side O O O
of O O O
the O O O
counter, O O O
and O O O
on O O O
the O O O
other O O O
stood O O O
Mr. O O O
Wilcox, O O O
alone, O O O
as O O O
he O O O
usually O O O
is O O O
even O O O
when O O O
customers O O O
occupy O O O
all O O O
12 O O O
chairs. O O O
Although O O O
assistants O O O
work O O O
in O O O
the O O O
wings, O O O
the O O O
restaurant O O O
is O O O
essentially O O O
a O O O
one-man O O O
show. O O O
In O O O
the O O O
broad O O O
view, O O O
having O O O
the O O O
place O O O
to O O O
myself O O O
was O O O
unjust. O O O
In O O O
the O O O
year O O O
since O O O
Mr. O O O
Wilcox O O O
took O O O
over O O O
the O O O
restaurant O O O
-- O O O
at O O O
first O O O
his O O O
work O O O
there O O O
was O O O
termed O O O
a O O O
residency O O O
or O O O
pop-up, O O O
but O O O
in O O O
June O O O
the O O O
owner, O O O
Idan O O O
Elkon, O O O
announced O O O
that O O O
he'd O O O
put O O O
a O O O
ring O O O
on O O O
it O O O
and O O O
made O O O
the O O O
arrangement O O O
permanent O O O
-- O O O
he O O O
has O O O
firmly O O O
placed O O O
it O O O
in O O O
the O O O
top O O O
tier O O O
of O O O
the O O O
city's O O O
Japanese B-CUISINE O B-CUISINE
restaurants. O O O
On O O O
the O O O
basis O O O
of O O O
sushi B-FOOD O B-FOOD
alone, O O O
Shoji B-EST O B-EST
has O O O
few O O O
plausible O O O
rivals, O O O
and O O O
for O O O
sushi B-FOOD O B-FOOD
embedded O O O
within O O O
a O O O
longer, O O O
kaiseki-derived B-TYPE O O
menu, O O O
it O O O
has O O O
no O O O
parallel. O O O
There O O O
