-DOCSTART- -X- -X- -X-
   
In O O O
2012 O O O
and O O O
2013, O O O
when O O O
people O O O
were O O O
lining O O O
up O O O
at O O O
Smorgasburg B-EST O B-EST
and O O O
then O O O
on O O O
the O O O
second O O O
floor O O O
of O O O
the O O O
Houston B-LOC O B-LOC
Street I-LOC O I-LOC
Whole B-LOC O B-EST
Foods I-LOC O I-EST
Market I-LOC O I-EST
for O O O
biodegradable O O O
bowls O O O
of O O O
Yuji O O O
Haraguchi's O O O
mazemen B-DISH O B-DISH
-- O O O
noodles B-FOOD O B-FOOD
that O O O
might O O O
be O O O
dressed O O O
with O O O
crisped O O O
twigs O O O
of O O O
bacon B-FOOD O B-FOOD
and O O O
a O O O
jiggling O O O
onsen B-FOOD O B-FOOD
egg, I-FOOD O I-FOOD
say, O O O
or O O O
yuzu-cured B-FOOD O B-FOOD
salmon I-FOOD O I-FOOD
and O O O
some O O O
Camembert B-FOOD O B-FOOD
soft O O O
enough O O O
to O O O
transform O O O
into O O O
a O O O
sauce O O O
-- O O O
I O O O
was O O O
sure O O O
the O O O
crowds O O O
would O O O
multiply O O O
and O O O
fan O O O
out, O O O
demanding O O O
more O O O
of O O O
this O O O
strange O O O
brothless O O O
ramen. B-FOOD O B-FOOD
And O O O
they O O O
did, O O O
in O O O
a O O O
sense. O O O
Soon O O O
Mr. O O O
Haraguchi O O O
had O O O
established O O O
his O O O
own O O O
free-standing O O O
establishment, O O O
Yuji B-EST O B-EST
Ramen I-EST O I-EST
in O O O
Williamsburg, B-LOC O B-LOC
Brooklyn, I-LOC O I-LOC
where O O O
he O O O
serves O O O
that O O O
bacon-and-egg B-DISH O B-DISH
mazemen I-DISH O I-DISH
along O O O
with O O O
his O O O
possibly O O O
visionary O O O
"tunakotsu" B-DISH O B-DISH
ramen. I-DISH O I-DISH
In O O O
2014, O O O
when O O O
Ivan O O O
Orkin O O O
came O O O
to O O O
New B-LOC O B-LOC
York I-LOC O I-LOC
, O O O
he O O O
brought O O O
along O O O
his O O O
own O O O
mazemen B-DISH O B-FOOD
recipes. O O O
Over O O O
the O O O
next O O O
few O O O
years O O O
mazemen B-FOOD O B-FOOD
turned O O O
up O O O
in O O O
other O O O
restaurants, O O O
too, O O O
but O O O
all O O O
of O O O
them O O O
remained O O O
better O O O
known O O O
for O O B-FOOD
soup B-FOOD O I-FOOD
ramen, I-FOOD O I-FOOD
and O O O
sold O O O
more O O O
of O O O
it. O O O
It O O O
began O O O
to O O O
look O O O
as O O O
if O O O
mazemen B-FOOD O B-FOOD
would O O O
never O O O
be O O O
more O O O
than O O O
a O O O
sideshow O O O
act, O O O
the O O O
one-armed O O O
ax-catcher O O O
of O O O
the O O O
ramen B-FOOD O O
circus. O O O
Then O O O
at O O O
the O O O
start O O O
of O O O
the O O O
year, O O O
the O O O
chef O O O
Shigetoshi O O O
Nakamura, O O O
who O O O
operates O O O
an O O O
intimate O O O
ramen B-TYPE O B-TYPE
shop I-TYPE O I-TYPE
on O O O
the O O O
Lower B-LOC O B-LOC
East I-LOC O I-LOC
Side, I-LOC O I-LOC
opened O O O
an O O O
annex O O O
next O O O
door O O O
that O O O
is O O O
dedicated O O O
to O O O
mazemen. B-FOOD O B-FOOD
All O O O
the O O O
seating O O O
at O O O
this O O O
new O O O
place, O O O
Niche B-EST O B-EST
, O O O
is O O O
at O O O
a O O O
dozen O O O
or O O O
so O O O
stools O O O
arranged O O O
around O O O
one O O O
long, O O O
narrow O O O
table. O O O
When O O O
the O O O
dining O O O
room O O O
is O O O
fully O O O
occupied, O O O
the O O O
only O O O
way O O O
to O O O
get O O O
from O O O
one O O O
end O O O
to O O O
the O O O
other O O O
is O O O
to O O O
walk O O O
sideways O O O
while O O O
holding O O O
your O O O
breath O O O
and O O O
picking O O O
up O O O
all O O O
the O O O
coats O O O
that O O O
you O O O
are O O O
going O O O
to O O O
knock O O O
off O O O
their O O O
wall O O O
pegs O O O
as O O O
you O O O
go. O O O
Not O O O
that O O O
there O O O
is O O O
much O O O
reason O O O
to O O O
roam O O O
around. O O O
Orders O O O
are O O O
taken O O O
from O O O
and O O O
delivered O O O
to O O O
the O O O
table, O O O
and O O O
there O O O
is O O O
no O O O
public O O O
restroom O O O
on O O O
the O O O
premises. O O O
As O O O
is O O O
the O O O
case O O O
next O O O
door O O O
at O O O
Nakamura, B-EST O B-EST
seats O O O
by O O O
the O O O
window O O O
offer O O O
a O O O
close-up O O O
view O O O
of O O O
the O O O
stone O O O
walls O O O
that O O O
support O O O
the O O O
last O O O
few O O O
yards O O O
of O O O
the O O O
Williamsburg O O B-LOC
Bridge O O I-LOC
before O O O
it O O O
empties O O O
onto O O O
Delancey B-LOC O B-LOC
Street. I-LOC O I-LOC
Before O O O
he O O O
came O O O
to O O O
New B-LOC O B-LOC
York, I-LOC O I-LOC
Mr. O O O
Nakamura O O O
was O O O
already O O O
well O O O
known O O O
in O O O
Tokyo, B-LOC O B-LOC
where O O O
he O O O
proved O O O
to O O O
have O O O
a O O O
theatrical O O O
streak. O O O
Before O O O
filling O O O
a O O O
bowl O O O
with O O O
noodles, B-FOOD O B-FOOD
he O O O
would O O O
yank O O O
them O O O
from O O O
the O O O
boiling O O O
water O O O
with O O O
his O O O
left O O O
hand O O O
and O O O
then O O O
hold O O O
them O O O
high O O O
in O O O
the O O O
air O O O
for O O O
a O O O
few O O O
seconds, O O O
letting O O O
them O O O
drain O O O
while O O O
standing O O O
completely O O O
motionless. O O O
Suddenly O O O
he O O O
would O O O
drop O O O
his O O O
arm O O O
and O O O
the O O O
basket O O O
would O O O
plunge O O O
toward O O O
the O O O
water O O O
again, O O O
before O O O
stopping O O O
just O O O
in O O O
time O O O
and O O O
getting O O O
one O O O
quick, O O O
emphatic O O O
shake. O O O
When O O O
Mr. O O O
Nakamura O O O
was O O O
immortalized O O O
as O O O
one O O O
of O O O
four O O O
"ramen O O O
gods" O O O
in O O O
a O O O
set O O O
of O O O
Hello O O O
Kitty O O O
notepads O O O
and O O O
phone O O O
straps, O O O
Kitty O O O
was O O O
posed O O O
with O O O
her O O O
left O O O
paw O O O
raised O O O
high O O O
in O O O
emulation O O O
of O O O
the O O O
Nakamura O O O
Shake. O O O
If O O O
Mr. O O O
Nakamura O O O
has O O O
been O O O
practicing O O O
his O O O
