-DOCSTART- -X- -X- -X-
   
Americans O O O
who O O O
weren't O O O
born O O O
into O O O
Korean B-CUISINE B-CUISINE O
cuisine O O O
have O O O
discovered O O O
it O O O
in O O O
many O O O
ways O O O
and O O O
many O O O
locales O O O
over O O O
the O O O
past O O O
decade O O O
or O O O
two. O O O
Bulgogi B-FOOD B-FOOD O
folded O O O
into O O O
tortillas B-FOOD B-FOOD O
has O O O
been O O O
handed O O O
out O O O
through O O O
the O O O
window O O O
of O O O
a O O O
roving O O O
truck O B-TYPE O
. O O O
Smoked B-FOOD B-FOOD O
kimchi I-FOOD I-FOOD O
has O O O
been O O O
draped O O O
over O O O
pulled B-FOOD B-FOOD O
pork I-FOOD I-FOOD O
between O O O
halves O O O
of O O O
a O O O
cheese-glazed B-FOOD B-FOOD O
doughnut I-FOOD I-FOOD O
to I-FOOD I-FOOD O
make O O O
an O O O
outdoor O B-TYPE O
food-stall B-TYPE I-TYPE O
sandwich B-FOOD B-FOOD O
called O O O
the O O O
Chonut B-DISH B-DISH O
. O O O
Hwe, B-FOOD B-FOOD O
raw O B-FOOD O
fish B-FOOD I-FOOD O
eaten O O O
with O O O
condiments O O O
that O O O
typically O O O
spread O O O
across O O O
an O O O
entire O O O
table, O O O
has O O O
been O O O
streamlined O O O
to O O O
one O O O
or O O O
two O O O
bites O O O
in O O O
a O O O
tasting O O O
menu O O O
administered O O O
by O O O
servers O O O
in O O O
sci-fi O O O
tunics. O O O
The O O O
pork B-DISH B-FOOD O
belly I-DISH I-FOOD O
dish I-DISH O O
bo I-DISH B-FOOD O
ssam I-DISH I-FOOD O
has O O O
been O O O
reimagined O O O
as O O O
a O O O
whole O O O
roasted B-FOOD B-FOOD O
pork I-FOOD I-FOOD O
shoulder I-FOOD I-FOOD O
that O O O
a O O O
gang O O O
of O O O
hungry O O O
people O O O
could O O O
use O O O
in O O O
a O O O
bonding O O O
ritual O O O
involving O O O
heads O O O
of O O O
lettuce, B-FOOD B-FOOD O
a O O O
platter O O O
of O O O
oysters B-FOOD B-FOOD O
and O O O
a O O O
pair O O O
of O O O
tongs. O O O
More O O O
often O O O
than O O O
not, O O O
the O O O
audience O O O
for O O O
these O O O
items O O O
is O O O
young. O O O
Youth, O O O
in O O O
fact, O O O
has O O O
been O O O
a O O O
key O O O
part O O O
of O O O
the O O O
story O O O
of O O O
how O O O
kimchi B-FOOD B-FOOD O
and O O O
other O O O
dishes O O O
spread O O O
from O O O
immigrants' O O O
kitchens O O O
to O O O
the O O O
Instagram O O O
feeds O O O
of O O O
diners O O O
without O O O
a O O O
single O O O
Korean O O O
ancestor. O O O
You O O O
might O O O
get O O O
a O O O
Chonut B-DISH B-DISH O
at O O O
Smorgasburg B-EST B-EST O
with O O O
your O O O
roommate, O O O
take O O O
down O O O
a O O O
bo B-DISH B-DISH O
ssam I-DISH I-DISH O
at O O O
Momofuku B-EST B-EST O
Ssam I-EST I-EST O
Bar I-EST I-EST O
with O O O
your O O O
friends O O O
from O O O
college O O O
and O O O
sit O O O
at O O O
Atomix's B-EST B-EST O
U-shaped O O O
counter O O O
to O O O
celebrate O O O
your O O O
first O O O
anniversary. O O O
Hwaban B-EST B-EST O
, O O O
which O O O
opened O O O
in O O O
Chelsea B-LOC B-LOC O
in O O O
August, O O O
is O O O
something O O O
different. O O O
It's O O O
the O O O
modern O O O
Korean B-CUISINE B-CUISINE O
restaurant O O O
where O O O
you'd O O O
take O O O
your O O O
mother. O O O
The O O O
dining O O O
room O O O
is O O O
spare, O O O
sleek O O O
and O O O
uncontroversial. O O O
The O O O
brick O O O
walls O O O
have O O O
a O O O
recent O O O
coat O O O
of O O O
white O O O
paint, O O O
and O O O
there O O O
is O O O
plenty O O O
of O O O
light O O O
by O O O
which O O O
to O O O
read O O O
the O O O
menus. O O O
The O O O
banquettes O O O
and O O O
benches O O O
have O O O
gentle O O O
curves O O O
and O O O
soothing O O O
neutral O O O
colors. O O O
The O O O
only O O O
vaguely O O O
menacing O O O
items O O O
in O O O
sight O O O
are O O O
the O O O
canteloupe-size O O O
eyeballs O O O
hanging O O O
on O O O
the O O O
walls, O O O
but O O O
they O O O
turn O O O
out O O O
to O O O
be O O O
high-tech O O O
speakers, O O O
and O O O
the O O O
cocktail O O O
jazz O O O
they O O O
play O O O
never O O O
rises O O O
above O O O
a O O O
murmur. O O O
Just O O O
inside O O O
the O O O
front O O O
door O O O
is O O O
a O O O
lattice O O O
of O O O
shelves O O O
holding O O O
simple, O O O
geometric O O O
bowls O O O
and O O O
teaware. O O O
These O O O
give O O O
Hwaban B-EST B-EST O
the O O O
look O O O
of O O O
a O O O
cloistered O O O
Parisian O O O
salon B-TYPE B-TYPE O
de I-TYPE I-TYPE O
thé, I-TYPE I-TYPE O
which O O O
it O O O
resembles O O O
in O O O
other O O O
ways O O O
as O O O
well. O O O
Exceptional O O O
green B-FOOD B-FOOD O
tea I-FOOD I-FOOD O
from O O O
South B-LOC B-LOC O
Korea I-LOC I-LOC O
is O O O
brewed O O O
along O O O
with O O O
tisanes B-FOOD B-FOOD O
-- O O O
made O O O
from O O O
mulberry B-FOOD B-FOOD O
leaves, I-FOOD I-FOOD O
mistletoe B-FOOD B-FOOD O
stems I-FOOD I-FOOD O
or O O O
dried B-FOOD B-FOOD O
wild I-FOOD I-FOOD O
pears I-FOOD I-FOOD O
-- O O O
that O O O
Korean O O O
mothers O O O
brew O O O
in O O O
winter O O O
for O O O
sneezing O O O
and O O O
sniffling O O O
children. O O O
And O O O
while O O O
some O O O
restaurants O O O
are O O O
saving O O O
money O O O
by O O O
doing O O O
without O O O
pastry O O O
chefs, O O O
Hwaban B-EST B-EST O
needs O O O
two O O O
of O O O
them O O O
to O O O
keep O O O
up O O O
with O O O
its O O O
obsession O O O
with O O O
Western-style O O O
sweets. O O O
One, O O O
Ahram O O O
Song, O O O
is O O O
a O O O
buttercream B-FOOD B-FOOD O
specialist O O O
who O O O
tints O O O
and O O O
shapes O O O
frosting B-FOOD B-FOOD O
into O O O
botanically O O O
detailed O O O
flower O O O
arrangements O O O
decorating O O O
chocolate B-FOOD B-FOOD O
or O O O
honey-pecan B-FOOD B-FOOD O
cakes. I-FOOD I-FOOD O
Another, O O O
Lauren O O O
Kim, O O O
makes O O O
the O O O
fleecy O O O
cheesecake B-DISH B-FOOD O
that O O O
is O O O
carved O O O
into O O O
slivers O O O
the O O O
length O O O
of O O O
a O O O
dinner O O O
plate; O O O
pretty, O O O
well-tailored O O O
French B-CUISINE B-TYPE O
numbers O O O
like O O O
a O O O
passion-fruit B-DISH B-FOOD O
Pavlova I-DISH I-FOOD O
or O O O
a O O O
drum O O O
of O O O
white B-DISH B-FOOD O
cake I-DISH I-FOOD O
filled I-DISH O O
with I-DISH O O
fresh I-DISH O O
strawberries I-DISH B-FOOD O
and I-DISH O O
frosted I-DISH O O
with I-DISH O O
whipped I-DISH B-FOOD O
cream; I-DISH I-FOOD O
and O O O
the O O O
cookies B-DISH B-FOOD O
and O O O
toffees B-DISH B-FOOD O
that O O O
are O O O
sold O O O
by O O O
the O O O
box, O O O
for O O O
takeout. O O O
The O O O
illusion O O O
that O O O
you've O O O
wandered O O O
into O O O
a O O O
tearoom B-TYPE B-TYPE O
somewhere O O O
on O O O
the O O O
Right B-LOC B-LOC O
Bank I-LOC I-LOC O
is O O O
extended O O O
by O O O
the O O O
drinks O O O
list, O O O
which O O O
has O O O
only O O O
two O O O
Korean B-CUISINE B-CUISINE O
sojus B-FOOD B-FOOD O
and O O O
a O O O
handful O O O
of O O O
Japanese B-CUISINE B-CUISINE O
sakes B-FOOD B-FOOD O
but O O O
several O O O
pages O O O
of O O O
wines B-FOOD B-FOOD O
from O O O
France. B-LOC B-LOC O
The O O O
rest O O O
of O O O
the O O O
menu O O O
is O O O
unmistakably O O O
Korean, B-CUISINE B-CUISINE O
and O O O
very O O O
often O O O
it O O O
is O O O
based O O O
on O O O
Korean B-CUISINE B-TYPE O
family O O O
cooking. O O O
"This O O O
is O O O
my O O O
mother's O O O
recipe," O O O
Mihyun O O O
Han, O O O
who O O O
owns O O O
the O O O
restaurant O O O
with O O O
her O O O
husband, O O O
Key O O O
Kim, O O O
will O O O
say O O O
on O O O
one O O O
of O O O
her O O O
frequent O O O
circuits O O O
around O O O
the O O O
tables. O O O
She O O O
said O O O
it O O O
one O O O
night O O O
about O O O
the O O O
shaggy O O O
white O O O
meatball B-FOOD B-FOOD O
of O O O
chicken, B-FOOD B-FOOD O
tofu B-FOOD B-FOOD O
and O O O
mushrooms B-FOOD B-FOOD O
-- O O O
the O O O
menu O O O
calls O O O
it O O O
a O O O
dumpling B-DISH B-DISH O
-- O O O
sitting O O O
in O O O
a O O O
warm O O O
and O O O
transfixing O O O
soy-milk B-FOOD B-FOOD O
broth. I-FOOD I-FOOD O
Another O O O
time, O O O
she O O O
was O O O
talking O O O
about O O O
what O O O
she O O O
calls O O O
"snowy B-DISH B-DISH O
bibimbap," I-DISH I-DISH O
a O O O
gentle, O O O
agreeable O O O
wintertime O O O
variation O O O
on O O O
the O O O
classic O O O
rice B-FOOD B-FOOD O
dish O O O
made O O O
with O O O
strands O O O
of O O O
mung B-FOOD B-FOOD O
bean I-FOOD I-FOOD O
jelly I-FOOD I-FOOD O
and O O O
shaved B-FOOD O O
burdock, I-FOOD B-FOOD O
bellflower B-FOOD B-FOOD O
root, I-FOOD I-FOOD O
and O O O
other O O O
vegetables O O O
in O O O
shades O O O
of O O O
ivory, O O O
cream O O O
and O O O
bone. O O O
The O O O
chef, O O O
Woong O O O
Jang, O O O
does O O O
very O O O
fine O O O
work O O O
in O O O
white. O O O
One O O O
of O O O
Hwaban's O O O
most O O O
luxurious O O O
dishes O O O
is O O O
a O O O
length O O O
of O O O
king O O O
crab O O O
leg O O O
with O O O
spinach O O O
and O O O
a O O O
poached O O O
egg, O O O
all O O O
surrounded O O O
in O O O
a O O O
rich O O O
pine-nut O O O
sauce O O O
the O O O
color O O O
of O O O
hotel O O O
sheets. O O O
Like O O O
the O O O
Manhattan O O O
restaurants O O O
Atomix O O O
and O O O
Jungsik O O O
, O O O
Hwaban O O O
de-emphasizes O O O
the O O O
sweeter O O O
and O O O
spicier O O O
side O O O
of O O O
the O O O
Korean O O O
palate O O O
so O O O
other O O O
flavors O O O
can O O O
come O O O
through. O O O
Coins O O O
of O O O
poached O O O
pollock O O O
roe O O O
are O O O
sliced O O O
over O O O
a O O O
block O O O
of O O O
soft O O O
tofu O O O
in O O O
a O O O
clear, O O O
subtle O O O
dried-seafood O O O
broth. O O O
Soy-braised O O O
abalone O O O
is O O O
served O O O
in O O O
an O O O
anchovy O O O
broth O O O
that O O O
is, O O O
if O O O
not O O O
exactly O O O
subtle, O O O
at O O O
least O O O
soft-spoken. O O O
One O O O
of O O O
two O O O
pork O O O
belly O O O
dishes O O O
on O O O
the O O O
menu O O O
involves O O O
ssamjang, O O O
the O O O
potent O O O
soy-chile O O O
paste O O O
now O O O
sold O O O
in O O O
supermarkets O O O
throughout O O O
the O O O
land, O O O
but O O O
the O O O
other O O O
does O O O
not. O O O
In O O O
that O O O
one, O O O
you O O O
eat O O O
a O O O
slice O O O
of O O O
simmered O O O
pork O O O
belly O O O
together O O O
with O O O
a O O O
pickled O O O
mushroom O O O
and O O O
a O O O
square O O O
of O O O
cabbage O O O
kimchi. O O O
There O O O
is, O O O
of O O O
course, O O O
a O O O
sharp O O O
little O O O
kick O O O
to O O O
the O O O
spicy O O O
fish O O O
stew O O O
known O O O
as O O O
maeun-tang, O O O
and O O O
a O O O
fair O O O
amount O O O
of O O O
chile O O O
paste O O O
in O O O
the O O O
daktori-tang O O O
, O O O
a O O O
spin O O O
on O O O
the O O O
classic O O O
braised O O O
chicken O O O
and O O O
vegetable O O O
dish, O O O
both O O O
of O O O
which O O O
Mr. O O O
Jang O O O
makes O O O
very O O O
well. O O O
But O O O
there O O O
is O O O
also O O O
the O O O
surprise O O O
of O O O
tasting O O O
ginger O O O
and O O O
carrots O O O
along O O O
with O O O
the O O O
chiles O O O
in O O O
a O O O
bright O O O
orange O O O
sauce O O O
for O O O
seared O O O
salmon. O O O
Ms. O O O
Han O O O
and O O O
Mr. O O O
Kim O O O
also O O O
own O O O
Kosaka O O O
, O O O
a O O O
chiaroscuro O O O
lair O O O
for O O O
omakase O O O
sushi O O O
on O O O
West O O O
13th O O O
Street. O O O
I O O O
was O O O
a O O O
little O O O
put O O O
off O O O
by O O O
how O O O
active O O O
the O O O
servers O O O
were O O O
there; O O O
just O O O
as O O O
I O O O
was O O O
focusing O O O
on O O O
the O O O
piece O O O
of O O O
fish O O O
in O O O
front O O O
of O O O
me, O O O
somebody O O O
would O O O
dart O O O
in O O O
at O O O
one O O O
elbow O O O
or O O O
the O O O
other O O O
to O O O
ask O O O
how O O O
I O O O
was O O O
enjoying O O O
it O O O
all. O O O
The O O O
service O O O
style O O O
is O O O
similar O O O
at O O O
Hwaban, O O O
but O O O
it O O O
plays O O O
better O O O
there. O O O
A O O O
meal O O O
at O O O
Hwaban O O O
is O O O
also O O O
about O O O
three O O O
times O O O
less O O O
expensive, O O O
at O O O
$55 O O O
for O O O
an O O O
appetizer O O O
and O O O
two O O O
main O O O
courses. O O O
The O O O
mains O O O
are O O O
served O O O
at O O O
the O O O
same O O O
time, O O O
which O O O
Ms. O O O
Han O O O
says O O O
is O O O
her O O O
attempt O O O
to O O O
reproduce O O O
the O O O
abundance O O O
of O O O
Korean O O O
family O O O
tables O O O
like O O O
her O O O
mother's. O O O
Her O O O
mother O O O
also O O O
gets O O O
credit O O O
for O O O
the O O O
two-sided O O O
fritters O O O
of O O O
minced O O O
shrimp O O O
pressed O O O
against O O O
zucchini O O O
coins O O O
on O O O
the O O O
short O O O
à O O O
la O O O
carte O O O
menu. O O O
They're O O O
served O O O
with O O O
a O O O
crisp O O O
pair O O O
of O O O
fried O O O
shrimp O O O
and O O O
little O O O
cubes O O O
of O O O
jelly O O O
that O O O
melt O O O
into O O O
dipping O O O
sauce O O O
on O O O
contact O O O
with O O O
the O O O
warm O O O
fritters. O O O
The O O O
same O O O
soy O O O
jelly O O O
accompanies O O O
a O O O
kimchi-jeon O O O
that's O O O
topped O O O
with O O O
browned O O O
mozzarella O O O
-- O O O
in O O O
other O O O
words, O O O
a O O O
kimchi O O O
pizza. O O O
It O O O
would O O O
fit O O O
right O O O
in O O O
at O O O
Smorgasburg. O O O
Follow O O O
NYT O O O
Food O O O
on O O O
Twitter O O O
and O O O
NYT O O O
Cooking O O O
on O O O
Instagram O O O
, O O O
Facebook O O O
and O O O
Pinterest O O O
. O O O
Get O O O
regular O O O
updates O O O
from O O O
NYT O O O
Cooking, O O O
with O O O
recipe O O O
suggestions, O O O
cooking O O O
tips O O O
and O O O
shopping O O O
advice O O O
. O O O
   
   
