-DOCSTART- -X- -X- -X-
   
Cherry O B-EST B-EST
Point O I-EST I-EST
sits O O O
on O O O
Manhattan O B-LOC B-LOC
Avenue O I-LOC I-LOC
in O O O
Greenpoint, O B-LOC B-LOC
a O O O
few O O O
steps O O O
from O O O
the O O O
corner O O O
where O O O
Bedford O B-LOC B-LOC
Avenue, O I-LOC I-LOC
having O O O
flowed O O O
all O O O
the O O O
way O O O
across O O O
Brooklyn O B-LOC B-LOC
from O O O
the O O O
shores O O O
of O O O
Sheepshead O B-LOC B-LOC
Bay, O I-LOC I-LOC
suddenly O O O
comes O O O
to O O O
an O O O
end. O O O
The O O O
area O O O
is O O O
marked O O O
by O O O
a O O O
cluster O O O
of O O O
restaurants. O O O
Some O O O
have O O O
a O O O
washed-up O O O
feeling, O O O
as O O O
if O O O
they'd O O O
all O O O
been O O O
drifting O O O
along O O O
in O O O
Bedford's O B-LOC B-LOC
currents O O O
and O O O
had O O O
been O O O
stranded O O O
there. O O O
A O O O
few O O O
stand O O O
out O O O
in O O O
the O O O
landscape. O O O
In O O O
the O O O
fall, O O O
Cherry O B-EST B-EST
Point O I-EST I-EST
took O O O
a O O O
decisive O O O
turn O O O
into O O O
the O O O
second O O O
category O O O
when O O O
a O O O
new O O O
chef O O O
took O O O
over, O O O
but O O O
not O O O
everyone O O O
in O O O
the O O O
neighborhood O O O
seems O O O
to O O O
realize O O O
it O O O
yet. O O O
People O O O
still O O O
tumble O O O
in O O O
for O O O
happy O O O
hour, O O O
when O O O
servers O O O
whose O O O
hairstyles O O O
take O O O
a O O O
minute O O O
to O O O
adjust O O O
to O O O
will O O O
pour O O O
three-gulp O B-FOOD O
martinis, O I-FOOD B-FOOD
manhattans O B-FOOD B-FOOD
and O O O
Rob O B-FOOD B-FOOD
Roys O I-FOOD I-FOOD
(due O O O
for O O O
a O O O
revival) O O O
in O O O
little O O O
Nick O O O
& O O O
Nora O O O
glasses O O O
for O O O
$8 O O O
each, O O O
and O O O
then O O O
after O O O
happy O O O
hour O O O
ends O O O
at O O O
7 O O O
p.m. O O O
most O O O
of O O O
the O O O
crowd O O O
generally O O O
drifts O O O
out O O O
to O O O
find O O O
somewhere O O O
else O O O
for O O O
dinner. O O O
The O O O
space, O O O
with O O O
its O O O
old-timey O O O
wainscoting O O O
and O O O
its O O O
central O O O
bar, O O O
is O O O
easy O O O
to O O O
mistake O O O
for O O O
a O O O
tavern. O B-TYPE B-TYPE
Let's O O O
say O O O
you O O O
were O O O
among O O O
those O O O
who O O O
stayed O O O
put. O O O
Contemporaneously O O O
with O O O
your O O O
cocktail, O B-FOOD O
you O O O
worked O O O
on O O O
a O O O
few O O O
smoked O B-FOOD B-FOOD
olives, O I-FOOD I-FOOD
green O O O
and O O O
warm; O O O
swirled O O O
a O O O
few O O O
of O O O
the O O O
golden, O O O
bite-size O O O
pig's O B-FOOD B-DISH
head O I-FOOD I-DISH
croquettes O I-FOOD I-DISH
in O O O
a O O O
pale-pinkish O O O
ketchup O B-FOOD B-FOOD
made O O O
from O O O
pears; O B-FOOD B-FOOD
and O O O
became O O O
curious O O O
about O O O
what O O O
else O O O
this O O O
kitchen O O O
was O O O
up O O O
to. O O O
At O O O
one O O O
point O O O
you O O O
noticed O O O
that O O O
the O O O
dining O O O
room O O O
suddenly O O O
smelled O O O
like O O O
an O O O
herb O B-FOOD O
garden O O O
in O O O
August, O O O
and O O O
a O O O
minute O O O
later O O O
Belon O B-FOOD B-FOOD
oysters O I-FOOD I-FOOD
on O O O
a O O O
nest O O O
of O O O
smoking O B-FOOD B-FOOD
rosemary O I-FOOD I-FOOD
branches O I-FOOD I-FOOD
sailed O O O
out O O O
of O O O
the O O O
kitchen O O O
opening O O O
that O O O
lights O O O
up O O O
the O O O
back O O O
of O O O
the O O O
restaurant. O O O
You O O O
ordered O O O
a O O O
plate O O O
of O O O
your O O O
own O O O
because O O O
you O O O
wanted O O O
to O O O
know O O O
how O O O
the O O O
warm O O O
oysters O B-FOOD B-FOOD
would O O O
taste O O O
under O O O
their O O O
yellow O O O
blankets O O O
of O O O
smoked O B-FOOD B-FOOD
rosemary O I-FOOD I-FOOD
hollandaise. O I-FOOD I-FOOD
From O O O
a O O O
short O O O
list O O O
of O O O
charcuterie O B-FOOD B-FOOD
you O O O
chose O O O
the O O O
squab O B-FOOD B-DISH
and O I-FOOD I-DISH
pork O I-FOOD I-DISH
terrine, O I-FOOD I-DISH
with O O O
a O O O
few O O O
prunes O B-FOOD B-FOOD
embedded O O O
into O O O
the O O O
pink O O O
and O O O
pleasingly O O O
coarse-grained O O O
slab. O O O
You O O O
spread O O O
this O O O
on O O O
toast O B-FOOD B-FOOD
with O O I-FOOD
creamy O O O
whole-grain O B-FOOD B-FOOD
mustard, O I-FOOD I-FOOD
apricot-ginger O B-FOOD B-FOOD
mostarda O I-FOOD I-FOOD
or O O O
some O O O
of O O O
the O O O
pear O B-FOOD B-FOOD
ketchup, O I-FOOD I-FOOD
all O O O
of O O O
them O O O
made O O O
on O O O
the O O O
premises, O O O
like O O O
the O O O
pearl O B-FOOD B-FOOD
onions O I-FOOD I-FOOD
pickled O O O
in O O O
beer O B-FOOD B-FOOD
and O O O
the O O O
terrine O B-FOOD B-FOOD
itself. O O O
And O O O
you O O O
might O O O
have O O O
thought: O O O
If O O O
these O O O
are O O O
just O O O
the O O O
snacks, O O O
what O O O
is O O O
the O O O
food O O O
going O O O
to O O O
be O O O
like O O O
when O O O
this O O O
kitchen O O O
gets O O O
down O O O
to O O O
business? O O O
Whatever O O O
happens, O O O
odds O O O
are O O O
there O O O
will O O O
be O O O
meat O B-FOOD B-FOOD
on O O O
the O O O
table. O O O
Cherry O B-EST B-EST
Point O I-EST I-EST
opened O O O
in O O O
2016, O O O
taking O O O
over O O O
what O O O
had O O O
been O O O
a O O O
Polish O B-CUISINE O
restaurant O O O
called O O O
Cinamoon. O B-EST B-EST
The O O O
charcuterie O B-FOOD B-FOOD
was O O O
made O O O
on O O O
site O O O
from O O O
the O O O
start, O O O
but O O O
the O O O
menu O O O
swerved O O O
in O O O
a O O O
more O O O
meat-focused O B-FOOD O
and O O O
English-leaning O B-CUISINE O
direction O O O
last O O O
fall O O O
when O O O
Ed O O O
Szymanski O O O
was O O O
hired O O O
as O O O
the O O O
chef. O O O
This O O O
might O O O
have O O O
been O O O
predicted, O O O
if O O O
not O O O
from O O O
Mr. O O O
Szymanski's O O O
English O O O
upbringing O O O
and O O O
British O O O
citizenship, O O O
then O O O
from O O O
his O O O
work O O O
history. O O O
He O O O
has O O O
cooked O O O
at O O O
the O O O
Beatrice O B-EST B-EST
Inn O I-EST I-EST
, O O O
where O O O
various O O O
beasts O O O
of O O O
air O O O
and O O O
land O O O
are O O O
posed O O O
on O O O
silver O O O
platters O O O
for O O O
their O O O
roles O O O
in O O O
a O O O
fall-of-Rome O O O
spectacle; O O O
the O O O
Spotted O B-EST B-EST
Pig O I-EST I-EST
, O O O
in O O O
the O O O
days O O O
when O O O
it O O O
was O O O
still O O O
known O O O
for O O O
burgers O B-FOOD B-FOOD
basted O O O
in O O O
Roquefort O B-FOOD B-FOOD
and O O O
toasts O B-FOOD B-FOOD
buried O O O
under O O O
chopped O O O
chicken O B-FOOD B-FOOD
livers; O I-FOOD I-FOOD
and O O O
Pitt O B-EST B-EST
Cue O I-EST I-EST
, O O O
a O O O
London O B-LOC B-LOC
outpost O B-TYPE O
of O O O
the O O O
modern, O O O
urbanized O O O
barbecue O B-FOOD O
genre. O O O
For O O O
a O O O
panoramic O O O
tour O O O
of O O O
Mr. O O O
Szymanski's O O O
accumulated O O O
meat O B-FOOD O
wisdom, O O O
you O O O
could O O O
call O O O
two O O O
days O O O
ahead O O O
and O O O
reserve O O O
a O O O
game-and-beef O B-DISH B-DISH
dinner, O I-DISH I-DISH
$65 O O O
for O O O
at O O O
least O O O
four O O O
courses O O O
along O O O
the O O O
lines O O O
of O O O
grilled O B-FOOD B-DISH
tongue O I-FOOD I-DISH
on O O I-DISH
watercress. O B-FOOD I-DISH
The O O O
everyday O O O
menu, O O O
though, O O O
is O O O
not O O O
exactly O O O
made O O O
up O O O
of O O O
grain O B-FOOD B-FOOD
bowls. O I-FOOD I-FOOD
On O O O
any O O O
given O O O
night, O O O
you O O O
can O O O
drop O O O
in O O O
and O O O
marvel O O O
at O O O
the O O O
fried O B-DISH B-DISH
lamb O I-DISH I-DISH
ribs, O I-DISH I-DISH
their O O O
apple O B-FOOD B-FOOD
glaze O I-FOOD I-FOOD
augmented O O O
by O O O
broken O O O
coriander O B-FOOD B-FOOD
and O O O
fennel O B-FOOD B-FOOD
seeds O I-FOOD I-FOOD
and O O O
raw O O O
curls O O O
of O O O
shallot. O B-FOOD B-FOOD
The O O O
quail O B-FOOD B-DISH
will O O O
be O O O
butterflied, O O O
grilled O O O
over O O O
charcoal O O O
and O O O
served O O O
on O O O
toast, O B-FOOD O
with O O O
pickled O B-FOOD B-FOOD
prunes O I-FOOD I-FOOD
above O O O
it O O O
and O O O
a O O O
reduction O O O
swirled O O O
with O O O
port O B-FOOD B-FOOD
below. O O O
The O O O
duck O B-FOOD B-DISH
breast O I-FOOD I-DISH
will O O O
be O O O
seared O O O
down O O O
until O O O
the O O O
skin O O O
is O O O
a O O O
thin O O O
brown O O O
sheet O O O
next O O O
to O O O
pink O O O
and O O O
juicy O O O
meat. O B-FOOD O
This O O O
is O O O
served O O O
with O O O
roasted, O B-FOOD B-FOOD
puréed O I-FOOD I-FOOD
celery O I-FOOD I-FOOD
root O I-FOOD I-FOOD
and O O O
brûléed O B-FOOD B-FOOD
pears. O I-FOOD I-FOOD
The O O O
plates O O O
are O O O
marked O O O
by O O O
a O O O
refinement O O O
and O O O
moderation O O O
that O O O
is O O O
not O O O
always O O O
achieved O O O
by O O O
other O O O
chefs O O O
in O O O
the O O O
guts-and-fat O O O
school O O O
of O O O
cookery. O O O
A O O O
creamy O O O
pheasant, O B-FOOD B-DISH
leek O I-FOOD I-DISH
and O I-FOOD I-DISH
bacon O I-FOOD I-DISH
pie O I-FOOD I-DISH
is O O O
sealed O O O
inside O O O
a O O O
cast-iron O O O
pot O O O
by O O O
a O O O
beauty O O O
of O O O
a O O O
suet O B-FOOD B-FOOD
crust O I-FOOD I-FOOD
-- O O O
lacquered, O O O
scored O O O
in O O O
a O O O
starburst O O O
and O O O
very O O O
tender. O O O
Care O O O
is O O O
even O O O
lavished O O O
on O O O
the O O O
grilled O B-DISH B-DISH
rib-eye O I-DISH I-DISH
for O I-DISH I-DISH
two, O I-DISH I-DISH
which O O O
comes O O O
to O O O
the O O O
table O O O
with O O O
neatly O O O
sawed O O O
lengths O O O
of O O O
bone O B-FOOD B-FOOD
marrow O I-FOOD I-FOOD
under O O O
a O O O
tidy O O O
crust O O O
of O O O
parsley, O B-FOOD B-FOOD
chives, O B-FOOD B-FOOD
pickle O B-FOOD B-FOOD
shallots O I-FOOD I-FOOD
and O O B-FOOD
buttered O B-FOOD I-FOOD
bread O I-FOOD I-FOOD
crumbs. O I-FOOD I-FOOD
Mr. O O O
Szymanski O O O
does O O O
not O O O
gesture O O O
toward O O O
fish O B-FOOD O
and O O O
vegetables O B-FOOD O
very O O O
often, O O O
but O O O
when O O O
he O O O
does O O O
he O O O
generally O O O
musters O O O
some O O O
conviction. O O O
True, O O O
the O O O
roasted O B-DISH B-DISH
pumpkin O I-DISH I-DISH
mash O I-DISH I-DISH
with O O I-DISH
toasted O B-FOOD I-DISH
hazelnuts O I-FOOD I-DISH
and O O I-DISH
fresh O O I-DISH
cheese O B-FOOD I-DISH
has O O O
an O O O
obligatory O O O
air, O O O
as O O O
does O O O
the O O O
grilled O B-DISH B-DISH
bread O I-DISH I-DISH
with O O I-DISH
labneh O B-FOOD I-DISH
and O O I-DISH
honey. O B-FOOD I-DISH
But O O O
the O O O
smoked O B-DISH B-DISH
whitefish O I-DISH I-DISH
salad, O I-DISH I-DISH
with O O O
