-DOCSTART- -X- -X- -X-
   
Some O O O
restaurants O O O
hit O O O
the O O O
ground O O O
at O O O
full O O O
tilt. O O O
This O O O
review O O O
concerns O O O
one O O O
of O O O
the O O O
others, O O O
a O O O
place O O O
that O O O
stumbled O O O
at O O O
the O O O
start, O O O
as O O O
ungainly O O O
as O O O
a O O O
day-old O O O
giraffe, O O O
and O O O
only O O O
recently O O O
found O O O
its O O O
footing. O O O
Bar B-LOC B-EST O
Bolonat I-LOC I-EST O
opened O O O
in O O O
the O O O
West B-LOC B-LOC O
Village I-LOC I-LOC O
in O O O
March O O O
in O O O
what O O O
seemed O O O
an O O O
auspicious O O O
location, O O O
a O O O
corner O O O
spot O O O
looking O O O
out O O O
on O O O
Abingdon B-LOC B-LOC O
Square I-LOC I-LOC O
Park I-LOC I-LOC O
through O O O
yards O O O
of O O O
windows. O O O
Two O O O
months O O O
in, O O O
Einat O O O
Admony, O O O
the O O O
chef O O O
and O O O
owner, O O O
was O O O
on O O O
the O O O
verge O O O
of O O O
closing O O O
it, O O O
she O O O
said O O O
in O O O
a O O O
phone O O O
interview. O O O
Nearly O O O
half O O O
of O O O
her O O O
54 O O O
seats O O O
had O O O
been O O O
taken O O O
away O O O
after O O O
the O O O
city O O O
ruled O O O
that O O O
one O O O
wing O O O
of O O O
the O O O
dining O O O
room O O O
was O O O
an O O O
unpermitted O O O
sidewalk O O O
enclosure. O O O
The O O O
disputed O O O
area O O O
was O O O
quarantined O O O
behind O O O
a O O O
velvet O O O
rope, O O O
although O O O
it O O O
was O O O
hard O O O
to O O O
imagine O O O
a O O O
crowd O O O
lining O O O
up O O O
for O O O
admission O O O
to O O O
this O O O
patch O O O
of O O O
bare O O O
cement O O O
floor. O O O
This O O O
put O O O
a O O O
strain O O O
on O O O
revenues, O O O
no O O O
doubt, O O O
and O O O
made O O O
the O O O
place O O O
look O O O
pretty O O O
weird. O O O
Even O O O
with O O O
reduced O O O
capacity, O O O
Bar B-EST B-EST O
Bolonat I-EST I-EST O
was O O O
afflicted O O O
by O O O
suboptimal O O O
acoustics. O O O
When O O O
I O O O
ate O O O
there O O O
early O O O
in O O O
the O O O
summer, O O O
the O O O
screeching O O O
in O O O
the O O O
dining O O O
room O O O
could O O O
have O O O
crushed O O O
scrap O O O
metal. O O O
It O O O
nearly O O O
crushed O O O
my O O O
desire O O O
to O O O
come O O O
back, O O O
too, O O O
but O O O
I O O O
held O O O
on O O O
because O O O
Ms. O O O
Admony O O O
was O O O
up O O O
to O O O
something O O O
original O O O
in O O O
the O O O
kitchen. O O O
The O O O
daughter O O O
of O O O
an O O O
Iranian O O O
mother O O O
and O O O
Yemenite O O O
father, O O O
she O O O
was O O O
combining O O O
the O O O
flavors O O O
of O O O
contemporary O O O
multiethnic O O O
Israel, O B-LOC O
where O O O
she O O O
grew O O O
up, O O O
with O O O
the O O O
idioms O O O
of O O O
modern O O O
restaurants O O O
in O O O
New B-LOC B-EST O
York, I-LOC I-EST O
where O O O
she O O O
has O O O
been O O O
cooking O O O
since O O O
getting O O O
a O O O
job O O O
in O O O
Bobby O O O
Flay O O O
's O O O
kitchen O O O
at O O O
Bolo B-EST B-EST O
in O O O
1999. O O O
I'd O O O
never O O O
tasted O O O
anything O O O
exactly O O O
like O O O
her O O O
shrimp B-FOOD B-FOOD O
in O O O
a O O O
Yemenite B-CUISINE B-CUISINE O
curry, B-FOOD B-FOOD O
with O O O
a O O O
fiery O O O
shot O O O
of O O O
green B-FOOD O O
zhug I-FOOD B-FOOD O
and O O O
a O O O
small O O O
round O O O
of O O O
fried B-FOOD B-FOOD O
bread I-FOOD I-FOOD O
called O O O
malawach B-FOOD B-FOOD O
to O O O
soak O O O
up O O O
the O O O
spicy, O O O
turmeric-gold B-FOOD B-FOOD O
coconut I-FOOD I-FOOD O
milk. I-FOOD I-FOOD O
I O O O
wanted O O O
more O O O
food O O O
like O O O
this O O O
in O O O
my O O O
life, O O O
but O O O
I O O O
wasn't O O O
in O O O
a O O O
big O O O
hurry O O O
to O O O
face O O O
the O O O
decibels O O O
again. O O O
Now, O O O
with O O O
sound-absorbing O O O
tiles O O O
up O O O
above, O O O
Bar B-EST B-EST O
Bolonat I-EST I-EST O
is O O O
a O O O
quieter O O O
restaurant, O O O
though O O O
it's O O O
not O O O
entirely O O O
library-like. O O O
(One O O O
small O O O
section O O O
of O O O
ceiling, O O O
without O O O
tiles, O O O
is O O O
angled O O O
like O O O
the O O O
soundboard O O O
of O O O
a O O O
grand O O O
piano, O O O
with O O O
a O O O
similar O O O
effect.) O O O
It's O O O
also O O O
bigger. O O O
In O O O
September, O O O
Ms. O O O
Admony O O O
finally O O O
appeased O O O
the O O O
bureaucrats O O O
and O O O
returned O O O
all O O O
her O O O
seats O O O
to O O O
active O O O
duty. O O O
While O O O
fixing O O O
up O O O
the O O O
space, O O O
she O O O
made O O O
other O O O
changes, O O O
replacing O O O
executive O O O
chefs O O O
until O O O
she O O O
found O O O
Molly O O O
Breidenthal. O O O
When O O O
I O O O
ate O O O
there O O O
this O O O
month, O O O
the O O O
cooking O O O
was O O O
more O O O
assured O O O
than O O O
it O O O
had O O O
been, O O O
the O O O
spices O B-FOOD O
applied O O O
more O O O
fearlessly. O O O
The O O O
giraffe O O O
is O O O
on O O O
the O O O
move. O O O
Energetic O O O
seasoning O O O
drives O O O
Ms. O O O
Admony's O O O
cuisine O O O
at O O O
Bar B-EST B-EST O
Bolonat, I-EST I-EST O
as O O O
it O O O
does O O O
at O O O
her O O O
exemplary O O O
falafel B-FOOD B-TYPE O
shops, O I-TYPE O
Taïm B-EST B-EST O
, O O O
and O O O
to O O O
a O O O
lesser O O O
extent O O O
her O O O
Mediterranean B-CUISINE B-CUISINE O
comfort B-CUISINE O O
food I-CUISINE O O
restaurant, O O O
Balaboosta B-EST B-EST O
. O O O
One O O O
of O O O
Bar B-EST B-EST O
Bolonat's I-EST I-EST O
most O O O
likable O O O
dishes O O O
since O O O
the O O O
unsteady O O O
early O O O
days O O O
has O O O
been O O O
the O O O
lemony B-DISH B-DISH O
grilled I-DISH I-DISH O
baby I-DISH I-DISH O
artichokes I-DISH I-DISH O
with O O O
a O O O
creamy O O O
band O O O
of O O O
pistachio B-FOOD B-FOOD O
yogurt I-FOOD I-FOOD O
under O O O
a O O O
pale-green O O O
powder O O O
of O O O
dukkah. B-FOOD B-FOOD O
That O O O
blend O O O
of O O O
chopped B-FOOD O O
nuts I-FOOD B-FOOD O
and O O O
herbs B-FOOD B-FOOD O
can O O O
get O O O
tired O O O
if O O O
it O O O
sits O O O
around O O O
too O O O
long, O O O
but O O O
Bar B-EST B-EST O
Bolonat's I-EST I-EST O
is O O O
extremely O O O
fresh, O O O
the O O O
pistachios B-FOOD B-FOOD O
still O O O
sweet O O O
and O O O
bright O O O
green. O O O
A O O O
swipe O O O
of O O O
corn B-FOOD B-FOOD O
purée I-FOOD I-FOOD O
takes O O O
its O O O
seductive, O O O
toasty O O O
flavor O O O
from O O O
turmeric, B-FOOD B-FOOD O
cardamom B-FOOD B-FOOD O
and O O O
ground B-FOOD O O
cloves, I-FOOD B-FOOD O
Ms. O O O
Admony's O O O
version O O O
of O O O
a O O O
warming O O O
spice O B-FOOD O
blend O I-FOOD O
called O O O
hawaij B-FOOD B-FOOD O
that O O O
Yemenis O O O
stir O O O
into O O O
soups. B-FOOD B-FOOD O
Together O O O
with O O O
the O O O
creeping O O O
heat O O O
and O O O
sweetness O O O
of O O O
a O O O
red B-FOOD B-FOOD O
pepper I-FOOD I-FOOD O
sauce, I-FOOD I-FOOD O
the O O O
spiced B-FOOD B-FOOD O
corn I-FOOD I-FOOD O
makes O O O
something O O O
exciting O O O
out O O O
of O O O
a O O O
grilled B-DISH B-FOOD O
octopus I-DISH I-FOOD O
leg. I-DISH I-FOOD O
Nearly O O O
everybody O O O
orders O O O
the O O O
Jerusalem-style B-DISH B-LOC O
sesame I-DISH B-FOOD O
bagel, I-DISH I-FOOD O
so O O O
light O O O
and O O O
fluffy O O O
it's O O O
almost O O O
an O O O
anti-bagel. O B-FOOD O
Nearly O O O
everybody O O O
is O O O
right O O O
about O O O
this. O O O
What O O O
makes O O O
this O O O
racetrack-shaped O O O
bread B-FOOD B-FOOD O
so O O O
hard O O O
to O O O
pass O O O
up O O O
is O O O
the O O O
spoonful O O O
of O O O
really O O O
fragrant O O O
and O O O
complex O O O
za'atar B-FOOD B-FOOD O
that O O O
you O O O
dunk O O O
each O O O
piece O O O
into O O O
after O O O
giving O O O
it O O O
a O O O
preliminary O O O
bath O O O
in O O O
peppery B-FOOD B-FOOD O
olive I-FOOD I-FOOD O
oil. I-FOOD I-FOOD O
When O O O
dishes O O O
were O O O
underwhelming, O O O
as O O O
several O O O
were O O O
one O O O
August O O O
night, O O O
timid O O O
seasoning O O O
could O O O
be O O O
to O O O
blame. O O O
"Za'atar B-DISH B-DISH O
ravioli," I-DISH I-DISH O
stuffed O O O
with O O O
smoky O O O
eggplant, B-FOOD B-FOOD O
might O O O
have O O O
been O O O
interesting O O O
had O O O
it O O O
included O O O
some O O O
actual O O O
za'atar. B-FOOD B-FOOD O
On O O O
the O O O
other O O O
hand, O O O
Bar B-EST B-EST O
Bolonat's I-EST I-EST O
zabzi, B-DISH B-DISH O
an O O O
Iranian B-CUISINE B-CUISINE O
fresh-herb B-FOOD B-FOOD O
stew I-FOOD I-FOOD O
served O O O
with O O O
soft O O O
specks O O O
of O O O
fresh O O O
couscous, B-FOOD B-FOOD O
was O O O
fantastically O O O
vivid, O O O
and O O O
it O O O
could O O O
have O O O
become O O O
one O O O
of O O O
my O O O
favorites O O O
if O O O
the O O O
short B-FOOD B-FOOD O
rib I-FOOD I-FOOD O
in O O O
the O O O
stew B-FOOD B-FOOD O
had O O O
not O O O
been O O O
tough O O O
and O O O
dry. O O O
The O O O
dishes O O O
at O O O
Bar B-EST B-EST O
Bolonat I-EST I-EST O
are O O O
meant O O O
to O O O
be O O O
shared O O O
-- O O O
everybody O O O
sing O O O
along O O O
-- O O O
and O O O
come O O O
out O O O
of O O O
the O O O
kitchen O O O
as O O O
they're O O O
ready. O O O
Or O O O
so O O O
the O O O
servers O O O
say. O O O
The O O O
menu O O O
is O O O
split O O O
into O O O
small, O O O
medium O O O
and O O O
large O O O
plates. O O O
As O O O
common O O O
sense O O O
would O O O
tell O O O
you O O O
if O O O
the O O O
servers O O O
weren't O O O
telling O O O
you O O O
otherwise, O O O
the O O O
bigger O O O
ones, O O O
like O O O
the O O O
lamb B-DISH B-DISH O
neck I-DISH I-DISH O
braised I-DISH O O
with I-DISH O O
dates I-DISH B-FOOD O
and I-DISH O O
chestnuts I-DISH B-FOOD O
until O O O
it O O O
is O O O
pull-apart O O O
tender, O O O
are O O O
a O O O
lot O O O
easier O O O
to O O O
split O O O
than O O O
the O O O
few O O O
mouthfuls O O O
of O O O
fluke B-DISH B-DISH O
ceviche I-DISH I-DISH O
with I-DISH O O
dried I-DISH B-FOOD O
pomegranate I-DISH I-FOOD O
seeds I-DISH I-FOOD O
and I-DISH O O
juice. I-DISH B-FOOD O
The O O O
kitchen O O O
could O O O
do O O O
more O O O
to O O O
help O O O
by, O O O
say, O O O
carving O O O
the O O O
pomegranate-glazed B-DISH B-FOOD O
poussin I-DISH I-FOOD O
instead O O O
of O O O
sending O O O
it O O O
out O O O
whole O O O
with O O O
a O O O
serrated O O O
knife. O O O
The O O O
bit O O O
about O O O
the O O O
dishes' O O O
showing O O O
up O O O
at O O O
random O O O
times O O O
is O O O
misleading, O O O
too, O O O
but O O O
in O O O
a O O O
good O O O
way. O O O
My O O O
table O O O
was O O O
never O O O
laden O O O
down O O O
with O O O
more O O O
plates O O O
than O O O
it O O O
could O O O
hold. O O O
This O O O
ought O O O
to O O O
go O O O
without O O O
saying, O O O
but O O O
in O O O
restaurants O O O
these O O O
days O O O
nothing O O O
does. O O O
Apart O O O
from O O O
one O O O
or O O O
two O O O
unscheduled O O O
leaves O O O
of O O O
absence O O O
one O O O
night, O O O
the O O O
service O O O
was O O O
generally O O O
excellent, O O O
with O O O
a O O O
professional O O O
bearing O O O
that O O O
signals O O O
Ms. O O O
Admony's O O O
intent O O O
to O O O
have O O O
Israeli B-CUISINE B-CUISINE O
cuisine O O O
taken O O O
seriously. O O O
The O O O
white O O O
napkins, O O O
polished O O O
stemware, O O O
sheer O O O
curtains O O O
and O O O
understated O O O
modern O O O
furniture O O O
are O O O
all O O O
a O O O
determined O O O
bid O O O
for O O O
the O O O
kinds O O O
of O O O
diners O O O
who O O O
would O O O
steer O O O
clear O O O
of O O O
anything O O O
resembling O O O
a O O O
hummus B-TYPE B-FOOD O
hut. I-TYPE O O
For O O O
dessert, O O O
Ms. O O O
Admony O O O
makes O O O
a O O O
homey, O O O
from-scratch O O O
version O O O
of O O O
Milky, O B-FOOD O
a O O O
chocolate B-FOOD B-FOOD O
pudding I-FOOD I-FOOD O
brand O O O
so O O O
central O O O
to O O O
Israeli O O O
life O O O
that O O O
it O O O
became O O O
the O O O
symbol O O O
of O O O
a O O O
protest O O O
this O O O
fall O O O
against O O O
the O O O
high O O O
cost O O O
of O O O
living. O O O
The O O O
halvah B-DISH B-DISH O
crème I-DISH I-DISH O
brûlée I-DISH I-DISH O
tastes O O O
more O O O
like O O O
butterscotch B-FOOD B-FOOD O
than O O O
sesame, B-FOOD B-FOOD O
but O O O
it O O O
is O O O
worth O O O
getting O O O
for O O O
the O O O
tuft O O O
of O O O
halvah B-FOOD B-FOOD O
floss I-FOOD I-FOOD O
on O O O
top. O O O
The O O O
most O O O
entertaining O O O
and O O O
probably O O O
the O O O
best O O O
dessert O O O
is O O O
a O O O
fried O O O
envelope O O O
of O O O
baklava B-DISH B-DISH O
with O O O
ice B-FOOD B-FOOD O
cream I-FOOD I-FOOD O
sealed O O O
inside, O O O
although O O O
the O O O
ice B-FOOD B-FOOD O
cream I-FOOD I-FOOD O
should O O O
be O O O
colder O O O
and O O O
the O O O
pastry B-FOOD B-FOOD O
hotter O O O
if O O O
Ms. O O O
Admony O O O
wants O O O
to O O O
live O O O
up O O O
to O O O
the O O O
high O O O
standards O O O
once O O O
set O O O
by O O O
the O O O
fried B-DISH B-FOOD O
ice I-DISH I-FOOD O
cream I-DISH I-FOOD O
at O O O
Chi-Chi's B-EST B-EST O
. O O O
Having O O O
fought O O O
City O O O
Hall O O O
and O O O
the O O O
screaming O O O
demons O O O
of O O O
dining-room O O O
noise, O O O
she's O O O
probably O O O
ready O O O
for O O O
a O O O
new O O O
challenge. O O O
   
   
