-DOCSTART- -X- -X- -X-
   
I O O O
can O O O
count O O O
on O O O
Peter O B-EST B-EST
Luger O I-EST I-EST
Steak O I-EST I-EST
House O I-EST I-EST
in O O O
Brooklyn O B-LOC B-LOC
to O O O
produce O O O
certain O O O
sensations O O O
at O O O
every O O O
meal. O O O
There O O O
is O O O
the O O O
insistent O O O
smell O O O
of O O O
broiled O B-DISH O
dry-aged O I-DISH O
steak O I-DISH B-FOOD
that O O O
hits O O O
me O O O
the O O O
minute O O O
I O O O
open O O O
the O O O
door O O O
and O O O
sometimes O O O
sooner, O O O
while O O O
I'm O O O
still O O O
outside O O O
on O O O
the O O O
South O B-LOC B-LOC
Williamsburg O I-LOC I-LOC
sidewalk, O O O
producing O O O
a O O O
raised O O O
pulse, O O O
a O O O
quickening O O O
of O O O
the O O O
senses O O O
and O O O
a O O O
restlessness O O O
familiar O O O
to O O O
anyone O O O
who O O O
has O O O
seen O O O
a O O O
tiger O O O
that O O O
has O O O
just O O O
heard O O O
the O O O
approach O O O
of O O O
the O O O
lunch O O O
bucket. O O O
There O O O
is O O O
the O O O
hiss O O O
of O O O
butter O B-FOOD B-FOOD
and O O O
melted O O B-FOOD
tallow O B-FOOD I-FOOD
as O O O
they O O O
slide O O O
down O O O
the O O O
hot O O O
platter, O O O
past O O O
the O O O
sliced O B-DISH O
porterhouse O I-DISH B-DISH
or O O O
rib O B-DISH B-DISH
steak O I-DISH I-DISH
and O O O
their O O O
charred O O O
bones, O O O
to O O O
make O O O
a O O O
pool O O O
at O O O
one O O O
end. O O O
The O O O
server O O O
will O O O
spoon O O O
some O O O
of O O O
this O O O
sizzling O O O
fat O O O
over O O O
the O O O
meat O B-FOOD O
he O O O
has O O O
just O O O
plated, O O O
generally O O O
with O O O
some O O O
line O O O
like O O O
"Here O O O
are O O O
your O O O
vitamins." O O O
There O O O
is O O O
the O O O
thunk O O O
of O O O
a O O O
bowl O O O
filled O O O
with O O O
schlag O B-FOOD B-DISH
landing O O O
on O O O
a O O O
bare O O O
wood O O O
table O O O
when O O O
dessert O O O
is O O O
served, O O O
and O O O
soon O O O
after, O O O
the O O O
softer O O O
tap-tap-tap O O O
of O O O
waxy O O O
chocolate O B-FOOD B-FOOD
coins O O I-FOOD
in O O O
gold O O O
foil O O O
dropped O O O
one O O O
at O O O
a O O O
time O O O
on O O O
top O O O
of O O O
the O O O
check. O O O
And O O O
after O O O
I've O O O
paid, O O O
there O O O
is O O O
the O O O
unshakable O O O
sense O O O
that O O O
I've O O O
been O O O
scammed. O O O
The O O O
last O O O
sensation O O O
was O O O
not O O O
part O O O
of O O O
