-DOCSTART- -X- -X- -X-
   
Real O O O
estate O O O
developers O O O
used O O O
to O O O
wait O O O
for O O O
restaurants O O O
to O O O
illuminate O O O
the O O O
sidewalks O O O
before O O O
they'd O O O
start O O O
investing O O O
in O O O
a O O O
neighborhood. O O O
They O O O
don't O O O
wait O O O
anymore. O O O
If O O O
there's O O O
no O O O
Florent B-EST B-EST O
or O O O
Schiller's B-EST B-EST O
Liquor I-EST I-EST O
Bar I-EST I-EST O
around, O O O
they O O O
simply O O O
have O O O
one O O O
built, O O O
synchronizing O O O
the O O O
opening O O O
with O O O
the O O O
move-in O O O
date O O O
of O O O
the O O O
first O O O
new O O O
apartments. O O O
This O O O
is O O O
the O O O
tactic O O O
being O O O
used O O O
by O O O
Hudson B-LOC B-LOC O
Yards I-LOC I-LOC O
, O O O
the O O O
glass-and-steel O O O
mountain O O O
range O O O
rising O O O
above O O O
a O O O
one-time O O O
dining O O O
wasteland O O O
where O O O
soon O O O
not O O O
just O O O
restaurants O O O
but O O O
an O O O
entire O O O
"restaurant O O O
collection" O O O
will O O O
flourish, O O O
including O O O
new O O O
projects O O O
from O O O
David O O O
Chang, O O O
José O O O
Andrés O O O
and O O O
others, O O O
all O O O
"curated" O O O
by O O O
Thomas O O O
Keller O O O
. O O O
And O O O
it O O O
is O O O
the O O O
approach O O O
taken O O O
by O O O
Henry O B-LOC O
Hall, O I-LOC O
a O O O
tower O O O
of O O O
rental O O O
apartments O O O
just O O O
north O O O
of O O O
Hudson B-LOC B-LOC O
Yards I-LOC I-LOC O
on O O O
West B-LOC B-LOC O
38th I-LOC I-LOC O
Street. I-LOC I-LOC O
To O O O
give O O O
the O O O
place O O O
the O O O
atmosphere O O O
and O O O
the O O O
hangout O O O
opportunities O O O
of O O O
a O O O
boutique O O O
hotel, O O O
Henry B-LOC B-LOC O
Hall I-LOC I-LOC O
has O O O
turned O O O
its O O O
first O O O
two O O O
floors O O O
over O O O
to O O O
a O O O
wine O B-TYPE O
shop, O I-TYPE O
a O O O
cocktail O B-TYPE O
lounge, O I-TYPE O
a O O O
private O O O
dining O O O
room O O O
and O O O
a O O O
restaurant. O O O
I O O O
am O O O
telling O O O
you O O O
all O O O
this O O O
because O O O
that O O O
restaurant, O O O
Legacy B-EST O O
Records, I-EST O O
is O O O
unusually O O O
good O O O
and O O O
very O O O
popular O O O
and O O O
if O O O
somebody O O O
invites O O O
you O O O
there, O O O
you O O O
should O O O
know O O O
why O O O
you O O O
are O O O
having O O O
dinner O O O
down O O O
the O O O
street O O O
from O O O
the O O O
Javits B-LOC O O
Convention I-LOC O O
Center I-LOC O O
and O O O
a O O O
stable O O O
where O O O
Central B-LOC O O
Park I-LOC O O
carriage O O O
horses O O O
go O O O
to O O O
be O O O
hosed O O O
down O O O
at O O O
night. O O O
And O O O
you O O O
will O O O
