-DOCSTART- -X- -X- -X-
   
A O O O
little O O O
skepticism O O O
is O O O
in O O O
order O O O
when O O O
you O O O
hear O O O
about O O O
the O O O
work O O O
history O O O
of O O O
a O O O
chef O O O
running O O O
a O O O
kitchen O O O
for O O O
the O O O
first O O O
time. O O O
As O O O
frequent O O O
diners O O O
know O O O
from O O O
sad O O O
experience, O O O
it O O O
is, O O O
in O O O
fact, O O O
possible O O O
to O O O
cook O O O
in O O O
an O O O
acclaimed O O O
restaurant O O O
without O O O
picking O O O
up O O O
any O O O
of O O O
the O O O
qualities O O O
that O O O
it's O O O
acclaimed O O O
for. O O O
Even O O O
when O O O
actual O O O
skills O O O
have O O O
been O O O
learned, O O O
they O O O
are O O O
not O O O
always O O O
obvious. O O O
Or, O O O
occasionally, O O O
they're O O O
all O O O
too O O O
obvious, O O O
and O O O
you'll O O O
catch O O O
somebody O O O
in O O O
a O O O
two-person O O O
kitchen O O O
trying O O O
to O O O
replicate O O O
dishes O O O
originally O O O
assembled O O O
by O O O
a O O O
team O O O
of O O O
40. O O O
One O O O
interesting O O O
thing O O O
about O O O
Soogil O O O
Lim O O O
is O O O
that O O O
you O O O
can O O O
almost O O O
draw O O O
a O O O
straight O O O
line O O O
from O O O
his O O O
résumé O O O
to O O O
what's O O O
on O O O
the O O O
table O O O
at O O O
his O O O
four-month-old O O O
restaurant O O O
in O O O
the O O O
East B-LOC B-LOC O
Village, I-LOC I-LOC O
Soogil B-EST B-EST O
. O O O
It's O O O
easy O O O
to O O O
spot O O O
the O O O
imprint O O O
of O O O
Hooni O O O
Kim's O O O
Hanjan O B-EST O
, O O O
where O O O
he O O O
was O O O
the O O O
executive O O O
chef O O O
for O O O
four O O O
years. O O O
Mr. O O O
Lim O O O
lived O O O
in O O O
South B-LOC B-LOC O
Korea I-LOC I-LOC O
until O O O
he O O O
was O O O
28, O O O
so O O O
what O O O
he O O O
learned O O O
at O O O
Hanjan B-EST B-EST O
was O O O
not O O O
how O O O
to O O O
make O O O
the O O O
country's O O O
traditional O O O
food O O O
but O O O
how O O O
to O O O
rework O O O
it O O O
into O O O
appealing, O O O
contemporary O O O
small O O O
plates. O O O
Daniel B-EST B-EST O
, O O O
where O O O
he O O O
spent O O O
seven O O O
years O O O
and O O O
reached O O O
the O O O
rank O O O
of O O O
sous-chef, O O O
turns O O O
up O O O
in O O O
the O O O
French B-CUISINE B-CUISINE O
techniques O O O
Mr. O O O
Lim O O O
leans O O O
on, O O O
in O O O
the O O O
crisp O O O
presentations O O O
that O O O
carry O O O
an O O O
echo O O O
of O O O
nouvelle B-CUISINE B-CUISINE O
cuisine, O O O
in O O O
the O O O
tender O O O
braised B-DISH B-DISH O
short I-DISH I-DISH O
rib, I-DISH I-DISH O
in O O O
his O O O
fondness O O O
for O O O
foie B-FOOD B-FOOD O
gras I-FOOD I-FOOD O
and O O O
in O O O
his O O O
preference O O O
for O O O
skillfully O O O
modulating O O O
flavors O O O
rather O O O
than O O O
tossing O O O
umami O O O
grenades. O O O
It's O O O
also O O O
apparent, O O O
when O O O
you O O O
look O O O
around O O O
the O O O
dining O O O
room, O O O
that O O O
in O O O
his O O O
earlier O O O
jobs O O O
Mr. O O O
Lim O O O
spent O O O
most O O O
of O O O
his O O O
time O O O
in O O O
the O O O
kitchen; O O O
the O O O
lineage O O O
you O O O
taste O O O
in O O O
his O O O
cooking O O O
doesn't O O O
show O O O
up O O O
in O O O
the O O O
design. O O O
Soogil B-EST B-EST O
(SOO-gil) O O O
doesn't O O O
evoke O O O
a O O O
rambunctious O O O
Korean B-CUISINE B-CUISINE O
pub B-TYPE B-TYPE O
the O O O
way O O O
Hanjan B-EST B-EST O
does. O O O
Nor O O O
is O O O
it O O O
a O O O
carpeted O O O
and O O O
tableclothed O O O
luxury B-TYPE O O
liner, I-TYPE O O
like O O O
Daniel. B-EST B-EST O
Under O O O
the O O O
guidance O O O
of O O O
Mr. O O O
Lim's O O O
wife, O O O
Sasook O O O
Youn, O O O
the O O O
dining O O O
room O O O
has O O O
been O O O
done O O O
in O O O
what O O O
we O O O
now O O O
recognize O O O
as O O O
the O O O
all-purpose O O O
Modern O O O
Asian O O O
style O O O
-- O O O
a O O O
long O O O
banquette O O O
of O O O
blond O O O
wood O O O
against O O O
one O O O
wall, O O O
a O O O
dining O O O
counter O O O
facing O O O
another O O O
wall, O O O
and O O O
a O O O
long O O O
communal O O O
table O O O
with O O O
benches O O O
running O O O
down O O O
the O O O
middle, O O O
all O O O
of O O O
them O O O
sitting O O O
on O O O
a O O O
plank O O O
floor. O O O
A O O O
few O O O
framed O O O
prints O O O
by O O O
Suzy O O O
Taekyung O O O
Kim, O O O
a O O O
New B-LOC B-LOC O
York I-LOC I-LOC O
artist O O O
from O O O
South B-LOC B-LOC O
Korea, I-LOC I-LOC O
are O O O
suspended O O O
over O O O
the O O O
banquettes. O O O
French O O O
windows O O O
on O O O
the O O O
street O O O
can O O O
be O O O
thrown O O O
open O O O
if O O O
the O O O
weather O O O
ever O O O
cooperates. O O O
Hanging O O O
in O O O
the O O O
back O O O
is O O O
a O O O
curtain. O O O
Once O O O
in O O O
a O O O
while O O O
it O O O
parts O O O
just O O O
wide O O O
enough O O O
for O O O
Mr. O O O
Lim's O O O
face O O O
to O O O
appear O O O
while O O O
he O O O
scans O O O
the O O O
tables. O O O
Sometimes O O O
they O O O
are O O O
full. O O O
They O O O
should O O O
be O O O
full O O O
all O O O
the O O O
time, O O O
because O O O
cooking O O O
like O O O
this O O O
does O O O
not O O O
just O O O
sprout O O O
up O O O
through O O O
every O O O
crack O O O
in O O O
the O O O
sidewalk, O O O
particularly O O O
at O O O
prices O O O
that, O O O
with O O O
one O O O
or O O O
two O O O
exceptions, O O O
don't O O O
go O O O
over O O O
$20. O O O
A O O O
good O O O
window O O O
into O O O
Mr. O O O
Lim's O O O
mind O O O
is O O O
the O O O
bindaetteok B-DISH B-DISH O
appetizer. O O O
Usually O O O
these O O O
mung B-FOOD B-FOOD O
bean I-FOOD I-FOOD O
pancakes I-FOOD I-FOOD O
present O O O
as O O O
flat, O O O
starchy O O O
discs O O O
whose O O O
golden O O O
surfaces O O O
hint O O O
at O O O
crunchiness O O O
without O O O
actually O O O
delivering O O O
it. O O O
The O O O
ones O O O
at O O O
Soogil, B-EST B-EST O
fried O O O
in O O O
pork O B-FOOD O
fat, O I-FOOD O
have O O O
golden O O O
crusts O O O
like O O O
veal B-FOOD B-FOOD O
cutlets; I-FOOD I-FOOD O
by O O O
the O O O
time O O O
you've O O O
speared O O O
a O O O
piece O O O
with O O O
some O O O
chopped O O O
kimchi B-FOOD B-FOOD O
and O O O
dunked O O O
it O O O
in O O O
the O O O
traditional O O O
dipping B-FOOD B-FOOD O
sauce, I-FOOD I-FOOD O
you O O O
have O O O
all O O O
the O O O
expected O O O
flavors, O O O
plus O O O
a O O O
formidable O O O
crunch O O O
to O O O
sweeten O O O
the O O O
deal. O O O
He O O O
tinkers O O O
with O O O
the O O O
glass B-FOOD B-FOOD O
noodle I-FOOD I-FOOD O
dish O O O
called O O O
japchae B-DISH B-DISH O
in O O O
less O O O
radical O O O
fashion. O O O
The O O O
noodles B-FOOD B-FOOD O
themselves, O O O
shaped O O O
into O O O
a O O O
swirl O O O
with O O O
crisp O O O
shreds O O O
of O O O
vegetables B-FOOD B-FOOD O
and O O O
oyster B-FOOD B-FOOD O
mushrooms, I-FOOD I-FOOD O
have O O O
drunk O O O
in O O O
more O O O
soy B-FOOD B-FOOD O
and O O O
sesame B-FOOD B-FOOD O
flavor O O O
than O O O
they O O O
typically O O O
do. O O O
And O O O
Mr. O O O
Lim O O O
seems O O O
to O O O
have O O O
tripled, O O O
at O O O
least, O O O
the O O O
amount O O O
of O O O
bulgogi, B-FOOD B-FOOD O
a O O O
point O O O
he O O O
emphasizes O O O
by O O O
mounding O O O
the O O O
meat B-FOOD B-FOOD O
over O O O
the O O O
noodles B-FOOD B-FOOD O
so O O O
it O O O
looks O O O
like O O O
a O O O
sloppy B-FOOD B-FOOD O
Joe I-FOOD I-FOOD O
missing O O O
its O O O
top O O O
bun. B-FOOD B-FOOD O
The O O O
care O O O
the O O O
kitchen O O O
pays O O O
to O O O
technique O O O
is O O O
obvious O O O
in O O O
the O O O
seafood B-FOOD B-FOOD O
dishes; O O O
I've O O O
never O O O
had O O O
one O O O
that O O O
wasn't O O O
perfectly O O O
cooked. O O O
Monkfish, B-FOOD B-FOOD O
which O O O
can O O O
come O O O
off O O O
as O O O
a O O O
rubber O O O
replica O O O
of O O O
some O O O
part O O O
of O O O
the O O O
anatomy O O O
I'd O O O
rather O O O
not O O O
think O O O
about, O O O
gets O O O
wrapped O O O
in O O O
a O O O
cabbage B-FOOD B-FOOD O
or O O O
lettuce B-FOOD B-FOOD O
leaf, O I-FOOD O
gently O O O
poached, O O O
and O O O
sliced O O O
into O O O
neat O O O
little O O O
wheels. O O O
Arranged O O O
over O O O
stir-fried B-FOOD B-FOOD O
vegetables I-FOOD I-FOOD O
in O O O
a O O O
sea O O O
of O O O
fermented B-FOOD B-FOOD O
chile I-FOOD I-FOOD O
sauce, I-FOOD I-FOOD O
it's O O O
terrific, O O O
and O O O
about O O O
as O O O
French B-CUISINE B-CUISINE O
as O O O
Korean B-CUISINE B-CUISINE O
cooking O O O
should O O O
be O O O
allowed O O O
to O O O
get. O O O
An O O O
almost O O O
silky O O O
consistency O O O
marks O O O
the O O O
mackerel B-DISH B-FOOD O
that O O O
Soogil B-EST B-EST O
serves, O O O
nigiri-style, O B-FOOD O
over O O O
wads O O O
of O O O
rice B-FOOD B-FOOD O
that O O O
have O O O
been O O O
seasoned O O O
with O O O
ssamjang B-FOOD B-FOOD O
(standing O O O
in O O O
for O O O
wasabi?) B-FOOD B-FOOD O
and O O O
wrapped O O O
in O O O
chard B-FOOD B-FOOD O
leaves. I-FOOD I-FOOD O
The O O O
tender O O O
Manila B-FOOD B-FOOD O
clams, I-FOOD I-FOOD O
squid B-FOOD B-FOOD O
and O O O
shrimp B-FOOD B-FOOD O
in O O O
the O O O
spicy B-DISH B-DISH O
tofu-seafood I-DISH I-DISH O
stew O I-DISH O
kept O O O
more O O O
of O O O
their O O O
natural O O O
juiciness O O O
than O O O
usual, O O O
although O O O
very O O O
firm O O O
shellfish B-FOOD B-FOOD O
isn't O O O
necessarily O O O
a O O O
defect O O O
in O O O
that O O O
dish. O O O
Mr. O O O
Lim O O O
herds O O O
all O O O
the O O O
soft B-FOOD B-FOOD O
tofu I-FOOD I-FOOD O
into O O O
a O O O
flan O O O
at O O O
the O O O
bottom O O O
of O O O
the O O O
bowl, O O O
rather O O O
than O O O
letting O O O
cubes O O O
of O O O
it O O O
fend O O O
for O O O
themselves O O O
in O O O
the O O O
broth O O O
-- O O O
a O O O
move O O O
that O O O
nicely O O O
heightens O O O
the O O O
contrast O O O
of O O O
tofu O O O
and O O O
chiles. O O O
The O O O
least O O O
Korean O O O
thing O O O
on O O O
the O O O
menu O O O
must O O O
be O O O
the O O O
foie O O O
gras O O O
terrine, O O O
and O O O
it's O O O
also O O O
one O O O
of O O O
the O O O
only O O O
disappointments, O O O
with O O O
its O O O
crumbly O O O
Melba O O O
toasts O O O
and O O O
washed-out O O O
green-plum O O O
jelly. O O O
A O O O
dish O O O
called O O O
nurungji O O O
gras O O O
is O O O
something O O O
else O O O
entirely: O O O
a O O O
fine O O O
seared O O O
hunk O O O
of O O O
foie O O O
gras O O O
laid O O O
over O O O
spinach O O O
and O O O
pickled O O O
mushrooms O O O
on O O O
a O O O
springy, O O O
crunchy O O O
sizzled O O O
rice O O O
cake. O O O
Slabs O O O
of O O O
pork O O O
belly O O O
are O O O
braised O O O
until O O O
the O O O
fat O O O
streaks O O O
are O O O
nearly O O O
liquid. O O O
Then O O O
they're O O O
given O O O
a O O O
meaningful O O O
sear O O O
and O O O
served O O O
alongside O O O
a O O O
stripe O O O
of O O O
a O O O
sauce O O O
I've O O O
never O O O
had O O O
before, O O O
made O O O
with O O O
fermented O O O
shrimp O O O
and O O O
green O O O
plums O O O
and O O O
fresh O O O
red O O O
peppers: O O O
spicy, O O O
salty, O O O
sour O O O
and O O O
hot. O O O
The O O O
dish O O O
that O O O
breaks O O O
the O O O
$20 O O O
barrier O O O
is O O O
the O O O
short O O O
rib. O O O
If O O O
you've O O O
had O O O
Daniel's O O O
braised O O O
short O O O
ribs O O O
, O O O
the O O O
tenderness O O O
and O O O
concentration O O O
will O O O
be O O O
familiar O O O
to O O O
you, O O O
although O O O
Soogil's O O O
version O O O
is O O O
pointedly O O O
suffused O O O
with O O O
soy O O O
rather O O O
than O O O
red O O O
wine. O O O
Underlining O O O
the O O O
French O O O
connection, O O O
this O O O
block O O O
of O O O
beef O O O
is O O O
served O O O
with O O O
carrots, O O O
potatoes O O O
and O O O
winter O O O
squash. O O O
If O O O
you O O O
eat O O O
it O O O
by O O O
yourself, O O O
you O O O
could O O O
make O O O
dinner O O O
of O O O
it. O O O
After O O O
which O O O
you O O O
should O O O
probably O O O
investigate O O O
something O O O
that O O O
goes O O O
by O O O
the O O O
name O O O
Jenga O O O
Tower. O O O
Cigarettes O O O
of O O O
fried O O O
dough, O O O
chewy O O O
like O O O
rice O O O
sticks, O O O
are O O O
stacked O O O
like O O O
a O O O
log O O O
cabin, O O O
then O O O
dusted O O O
with O O O
sugar O O O
and O O O
misugaru, O O O
the O O O
powdered O O O
grain O O O
and O O O
bean O O O
blend O O O
Koreans O O O
use O O O
as O O O
an O O O
instant O O O
breakfast O O O
drink. O O O
You O O O
pull O O O
out O O O
a O O O
stick O O O
at O O O
the O O O
time O O O
until O O O
the O O O
tower O O O
falls O O O
and O O O
brings O O O
down O O O
the O O O
scoop O O O
of O O O
honey-and-chestnut O O O
gelato O O O
balanced O O O
on O O O
top. O O O
The O O O
dining O O O
room O O O
could O O O
take O O O
a O O O
few O O O
