-DOCSTART- -X- -X- -X-
   
Last O O O
month O O O
I O O O
had O O O
dinner O O O
with O O O
a O O O
friend O O O
who O O O
lives O O O
a O O O
thousand O O O
miles O O O
away O O O
and O O O
doesn't O O O
get O O O
to O O O
Manhattan O B-LOC B-LOC
as O O O
often O O O
as O O O
he O O O
once O O O
did. O O O
When O O O
I O O O
asked O O O
where O O O
he O O O
wanted O O O
to O O O
eat, O O O
he O O O
answered, O O O
a O O O
bit O O O
wistfully, O O O
"Somewhere O O O
that O O O
speaks O O O
of O O O
New O B-LOC B-LOC
York, O I-LOC I-LOC
a O O O
city O O O
I O O O
have O O O
lost O O O
touch O O O
with." O O O
At O O O
first, O O O
I O O O
looked O O O
for O O O
a O O O
place O O O
where O O O
we O O O
could O O O
be O O O
in O O O
the O O O
thick O O O
of O O O
it O O O
all. O O O
I O O O
thought O O O
of O O O
Bar O B-EST B-EST
Pisellino O I-EST I-EST
, O O O
that O O O
narrow O O O
glass O O O
sarcophagus O O O
run O O O
by O O O
Rita O O O
Sodi O O O
and O O O
Jody O O O
Williams, O O O
where O O O
you O O O
drink O O O
your O O O
sgroppino O B-FOOD B-DISH
standing O O O
up O O O
between O O O
the O O O
window O O O
along O O O
Grove O B-LOC B-LOC
Street O I-LOC I-LOC
and O O O
the O O O
one O O O
along O O O
Seventh O B-LOC B-LOC
Avenue. O I-LOC I-LOC
People O O O
trickle O O O
in, O O O
eat O O O
some O O O
olives O B-FOOD B-FOOD
and O O O
a O O O
tuna O B-DISH B-DISH
tramezzino, O I-DISH I-DISH
and O O O
head O O O
out O O O
again. O O O
Although O O O
it's O O O
about O O O
the O O O
size O O O
of O O O
a O O O
subway O O O
car, O O O
you O O O
get O O O
the O O O
feeling O O O
that O O O
if O O O
you O O O
stayed O O O
long O O O
enough, O O O
you'd O O O
eventually O O O
see O O O
everybody O O O
you O O O
know. O O O
But O O O
a O O O
restaurant O O O
that O O O
truly O O O
speaks O O O
of O O O
the O O O
place O O O
New O B-LOC B-LOC
York O I-LOC I-LOC
has O O O
become O O O
over O O O
the O O O
past O O O
decade O O O
or O O O
so O O O
would O O O
be O O O
nearly O O O
the O O O
opposite O O O
of O O O
Bar O B-EST B-EST
Pisellino. O I-EST I-EST
This O O O
restaurant O O O
would O O O
not O O O
be O O O
in O O O
the O O O
thick O O O
of O O O
it O O O
all. O O O
It O O O
would O O O
be O O O
hushed, O O O
sheltered, O O O
exclusive, O O O
admitting O O O
no O O O
more O O O
than O O O
a O O O
handful O O O
of O O O
people O O O
at O O O
a O O O
time. O O O
It O O O
would O O O
protect O O O
those O O O
people, O O O
once O O O
they O O O
were O O O
inside, O O O
from O O O
crowds O O O
spilling O O O
in O O O
from O O O
the O O O
street, O O O
even O O O
from O O O
the O O O
street O O O
itself. O O O
It O O O
would O O O
join O O O
the O O O
steady O O O
march O O O
of O O O
new O O O
tasting O B-TYPE O
counters O I-TYPE O
and O O O
omakase O B-TYPE B-TYPE
hideaways. O I-TYPE O
And O O O
it O O O
would O O O
illustrate O O O
the O O O
growing O O O
ease O O O
with O O O
which O O O
New O O O
Yorkers O O O
of O O O
means O O O
can O O O
glide O O O
through O O O
and O O O
above O O O
the O O O
fray, O O O
slipping O O O
from O O O
one O O O
cloistered O O O
room O O O
to O O O
another O O O
in O O O
black O O O
cars O O O
without O O O
touching O O O
down. O O O
That O O O
restaurant O O O
would O O O
be O O O
a O O O
lot O O O
like O O O
Frevo O B-EST B-EST
, O O O
which O O O
has O O O
been O O O
serving O O O
suave, O O O
$124 O O O
tasting O O O
menus O O O
with O O O
a O O O
modern-French O B-CUISINE B-CUISINE
sensibility O O O
in O O O
Greenwich O B-LOC B-LOC
Village O I-LOC I-LOC
for O O O
the O O O
past O O O
four O O O
months. O O O
Frevo O B-EST B-EST
is O O O
the O O O
work O O O
of O O O
Franco O O O
Sampogna, O O O
who O O O
is O O O
the O O O
chef, O O O
and O O O
Bernardo O O O
Silva, O O O
the O O O
manager. O O O
Mr. O O O
Sampogna O O O
is O O O
from O O O
Brazil O B-LOC B-LOC
and O O O
Mr. O O O
Silva O O O
comes O O O
from O O O
Portugal; O B-LOC B-LOC
they O O O
met O O O
10 O O O
years O O O
ago O O O
while O O O
working O O O
in O O O
restaurants O O O
in O O O
France, O B-LOC B-LOC
and O O O
quickly O O O
decided O O O
that O O O
one O O O
day O O O
they O O O
would O O O
open O O O
a O O O
restaurant O O O
in O O O
New O B-LOC B-LOC
York O I-LOC I-LOC
City O I-LOC I-LOC
that O O O
would O O O
give O O O
diners O O O
"that O O O
feeling O O O
of O O O
being O O O
in O O O
your O O O
own O O O
secluded O O O
safe O O O
haven," O O O
as O O O
Mr. O O O
Sampogna O O O
put O O O
it. O O O
To O O O
get O O O
into O O O
Frevo, O B-EST B-EST
you O O O
first O O O
need O O O
to O O O
know O O O
that O O O
Frevo O B-EST B-EST
exists. O O O
There's O O O
no O O O
sign. O O O
When O O O
you O O O
arrive O O O
at O O O
the O O O
correct O O O
address, O O O
what O O O
you O O O
see O O O
is O O O
an O O O
art O O O
gallery O O O
with O O O
just O O O
enough O O O
room O O O
on O O O
its O O O
white O O O
walls O O O
for O O O
the O O O
six O O O
abstract O O O
paintings O O O
that O O O
hang O O O
there O O O
fairly O O O
close O O O
together. O O O
The O O O
paintings O O O
are O O O
real O O O
paintings O O O
made O O O
by O O O
a O O O
real O O O
artist, O O O
Thomas O O O
Labarthe, O O O
who O O O
goes O O O
by O O O
Toma-L O O O
, O O O
but O O O
the O O O
gallery O O O
is O O O
not O O O
entirely O O O
a O O O
real O O O
gallery. O O O
If O O O
it O O O
were, O O O
the O O O
young O O O
woman O O O
who O O O
sits O O O
there O O O
keeping O O O
an O O O
eye O O O
on O O O
things O O O
would O O O
stare O O O
blankly O O O
ahead O O O
when O O O
you O O O
entered, O O O
instead O O O
of O O O
walking O O O
up O O O
to O O O
you O O O
with O O O
a O O O
smile O O O
and O O O
reassuring O O O
you O O O
that, O O O
yes, O O O
you've O O O
come O O O
to O O O
the O O O
right O O O
place. O O O
Then O O O
she O O O
reaches O O O
behind O O O
one O O O
of O O O
the O O O
canvases O O O
and O O O
it O O O
swings O O O
out O O O
on O O O
invisible O O O
hinges, O O O
leaving O O O
in O O O
its O O O
place O O O
a O O O
doorway O O O
through O O O
which O O O
you O O O
can O O O
see, O O O
illuminated O O O
in O O O
a O O O
large, O O O
dark O O O
room, O O O
a O O O
stainless-steel O O O
kitchen O O O
and O O O
a O O O
long, O O O
curving O O O
counter O O O
of O O O
polished O O O
quartzite. O O O
You O O O
hop O O O
up O O O
on O O O
one O O O
of O O O
the O O O
18 O O O
padded O O O
seats, O O O
and O O O
the O O O
door O O O
clicks O O O
closed. O O O
You O O O
are O O O
in. O O O
When O O O
the O O O
door O O O
opens O O O
again, O O O
typically O O O
not O O O
for O O O
another O O O
half O O O
an O O O
hour, O O O
in O O O
will O O O
walk O O O
another O O O
set O O O
of O O O
people O O O
who, O O O
like O O O
you, O O O
knew O O O
that O O O
the O O O
gallery O O O
was O O O
not O O O
a O O O
normal O O O
gallery. O O O
Let's O O O
say O O O
that O O O
the O O O
misdirection O O O
of O O O
the O O O
gallery O O O
and O O O
the O O O
secret O O O
door O O O
do O O O
not O O O
make O O O
these O O O
newcomers O O O
feel O O O
sufficiently O O O
insulated O O O
from O O O
the O O O
outside O O O
world. O O O
Frevo O B-EST B-EST
gives O O O
them O O O
the O O O
opportunity O O O
to O O O
sit O O O
at O O O
a O O O
round O O O
chef's O O O
table O O O
in O O O
a O O O
back O O O
corner O O O
around O O O
which O O O
a O O O
curtain O O O
can O O O
be O O O
drawn, O O O
as O O O
in O O O
a O O O
hospital O O O
room. O O O
Much O O O
of O O O
this O O O
comes O O O
right O O O
out O O O
of O O O
the O O O
neo-speakeasy O B-TYPE B-TYPE
handbook, O O O
although O O O
Frevo O B-EST B-EST
does O O O
throw O O O
itself O O O
into O O O
the O O O
act O O O
with O O O
an O O O
unusual O O O
level O O O
of O O O
commitment. O O O
The O O O
gallery, O O O
for O O O
instance, O O O
installed O O O
a O O O
new O O O
batch O O O
of O O O
Mr. O O O
Labarthe's O O O
canvases O O O
around O O O
Labor O O O
Day. O O O
But O O O
each O O O
time O O O
I O O O
went O O O
to O O O
Frevo, O B-EST B-EST
I O O O
stared O O O
at O O O
that O O O
curtain. O O O
Nobody O O O
ever O O O
closed O O O
it O O O
while O O O
I O O O
was O O O
there, O O O
but O O O
it O O O
still O O O
reminded O O O
me O O O
how O O O
easy O O O
it O O O
is O O O
now O O O
for O O O
some O O O
New O O O
Yorkers O O O
to O O O
climb O O O
into O O O
the O O O
treehouse O O O
and O O O
pull O O O
the O O O
ladder O O O
up O O O
behind O O O
them. O O O
I O O O
have O O O
to O O O
admit, O O O
though, O O O
that O O O
I O O O
like O O O
Frevo O B-EST B-EST
more O O O
than O O O
I O O O
like O O O
the O O O
version O O O
of O O O
New O B-LOC B-LOC
York O I-LOC I-LOC
that O O O
it O O O
brings O O O
to O O O
mind. O O O
The O O O
pleasures O O O
of O O O
this O O O
secluded O O O
safe O O O
haven O O O
are O O O
real, O O O
and O O O
Mr. O O O
Sampogna's O O O
cooking O O O
is O O O
focused O O O
and O O O
refined. O O O
I O O O
haven't O O O
been O O O
able O O O
to O O O
get O O O
his O O O
halibut O B-DISH B-DISH
dish O O O
out O O O
of O O O
my O O O
mind, O O O
for O O O
instance. O O O
The O O O
fish O B-FOOD B-FOOD
rests O O O
on O O O
a O O O
thin, O O O
crisp O O O
platform O O O
of O O O
fried O B-FOOD B-FOOD
bread O I-FOOD I-FOOD
shellacked O O O
with O O O
a O O O
dark O O O
mushroom O B-FOOD B-FOOD
marmalade; O I-FOOD I-FOOD
this O O O
miniature O O O
mushroom O O O
tart O O O
drinks O O O
up O O O
the O O O
flavor O O O
of O O O
the O O O
halibut O O O
as O O O
it O O O
goes, O O O
in O O O
the O O O
oven, O O O
from O O O
raw O O O
to O O O
that O O O
just-cooked O O O
state O O O
where O O O
its O O O
flesh O O O
slides O O O
apart O O O
into O O O
thick O O O
and O O O
almost O O O
fluffy O O O
white O O O
flakes. O O O
Alongside O O O
the O O O
fish O O O
are O O O
bulbs O O O
of O O O
melted O O O
fennel, O O O
their O O O
spiced O O O
cooking O O O
juices O O O
boiled O O O
down O O O
to O O O
a O O O
bittersweet O O O
syrup. O O O
Mr. O O O
Sampogna's O O O
opening O O O
salvo O O O
often O O O
involves O O O
quinoa O O O
doing O O O
something O O O
quinoa O O O
doesn't O O O
usually O O O
do, O O O
and O O O
doing O O O
it O O O
quite O O O
nicely. O O O
I O O O
liked O O O
its O O O
freshness O O O
when O O O
it O O O
was O O O
used O O O
in O O O
a O O O
salad O O O
spooned O O O
over O O O
a O O O
demitasse O O O
of O O O
creamy O O O
hummus; O O O
I O O O
liked O O O
its O O O
crunch O O O
when O O O
it O O O
was O O O
dehydrated O O O
and O O O
sprinkled O O O
over O O O
a O O O
few O O O
mouthfuls O O O
of O O O
black O O O
lentils O O O
topped O O O
with O O O
glistening O O O
orbs O O O
of O O O
smoked O O O
trout O O O
roe. O O O
A O O O
dish O O O
from O O O
early O O O
July O O O
brought O O O
peas, O O O
at O O O
the O O O
tail O O O
end O O O
of O O O
their O O O
season, O O O
together O O O
with O O O
a O O O
rich O O O
pistachio-tarragon O O O
cream O O O
and O O O
white O O O
puffs O O O
of O O O
coconut O O O
mousse: O O O
light O O O
and O O O
charming. O O O
I O O O
wished O O O
Mr. O O O
Sampogna O O O
had O O O
exploited O O O
summer O O O
produce O O O
as O O O
sensitively O O O
when O O O
I O O O
went O O O
back O O O
in O O O
August O O O
and O O O
September. O O O
His O O O
kitchen O O O
is O O O
small O O O
enough O O O
that O O O
he O O O
could O O O
respond O O O
to O O O
the O O O
market O O O
day O O O
by O O O
day, O O O
but O O O
so O O O
far O O O
this O O O
doesn't O O O
seem O O O
to O O O
interest O O O
him. O O O
Frevo, O O O
at O O O
$124 O O O
for O O O
five O O O
courses, O O O
is O O O
not O O O
a O O O
huge O O O
splurge O O O
by O O O
New O O O
York O O O
standards, O O O
but O O O
servers O O O
try O O O
to O O O
inflate O O O
the O O O
total O O O
by O O O
pushing O O O
supplements. O O O
For O O O
$30 O O O
you O O O
can O O O
get O O O
Kaluga O O O
caviar O O O
troweled O O O
on O O O
to O O O
your O O O
first O O O
course; O O O
$20 O O O
gets O O O
you O O O
upgraded O O O
to O O O
a O O O
foie O O O
gras O O O
torchon O O O
instead O O O
of O O O
the O O O
less-thrilling O O O
mushrooms O O O
with O O O
gnocchi; O O O
it's O O O
$18 O O O
for O O O
a O O O
serving O O O
of O O O
aged O O O
Comté O O O
before O O O
dessert, O O O
and O O O
another O O O
$30 O O O
to O O O
have O O O
white O O O
truffles O O O
with O O O
the O O O
cheese. O O O
This O O O
tactic O O O
is O O O
not O O O
as O O O
grating O O O
as O O O
it O O O
is O O O
at O O O
Per O O O
Se O O O
, O O O
where O O O
the O O O
supplements O O O
are O O O
piled O O O
onto O O O
a O O O
base O O O
charge O O O
of O O O
$355, O O O
but O O O
it O O O
is O O O
still O O O
a O O O
snag O O O
in O O O
the O O O
otherwise O O O
smooth O O O
hospitality O O O
provided O O O
by O O O
Frevo's O O O
small O O O
crew O O O
of O O O
servers O O O
and O O O
cooks. O O O
Everyone O O O
I've O O O
brought O O O
to O O O
Frevo O O O
has O O O
fallen O O O
under O O O
its O O O
spell, O O O
which O O O
is O O O
hard O O O
to O O O
resist. O O O
The O O O
music O O O
is O O O
slinky O O O
and O O O
sinuous. O O O
The O O O
room O O O
has O O O
a O O O
nocturnal O O O
theatricality; O O O
sitting O O O
at O O O
the O O O
counter O O O
with O O O
darkness O O O
behind O O O
you O O O
facing O O O
the O O O
spotlighted O O O
kitchen O O O
can O O O
feel O O O
like O O O
attending O O O
an O O O
extremely O O O
elegant O O O
campfire. O O O
I O O O
still O O O
think O O O
Frevo O O O
is O O O
a O O O
perfect O O O
spot O O O
to O O O
familiarize O O O
yourself O O O
with O O O
the O O O
frictionless O O O
New O O O
York O O O
of O O O
2019. O O O
Still, O O O
when O O O
my O O O
out-of-town O O O
friend O O O
arrived, O O O
we O O O
had O O O
our O O O
dinner O O O
at O O O
Bar O O O
Pisellino. O O O
We O O O
were O O O
hungry O O O
for O O O
a O O O
taste O O O
of O O O
the O O O
old O O O
chaos. O O O
Follow O O O
NYT O O O
Food O O O
on O O O
Twitter O O O
and O O O
NYT O O O
Cooking O O O
on O O O
Instagram O O O
, O O O
Facebook O O O
, O O O
YouTube O O O
and O O O
Pinterest O O O
. O O O
Get O O O
regular O O O
updates O O O
from O O O
NYT O O O
Cooking, O O O
with O O O
recipe O O O
suggestions, O O O
cooking O O O
tips O O O
and O O O
shopping O O O
advice O O O
. O O O
   
   
