-DOCSTART- -X- -X- -X-
   
Tsismis O B-EST B-EST
is O O O
the O O O
opposite O O O
of O O O
a O O O
speakeasy. O B-TYPE B-TYPE
It O O O
isn't O O O
hiding O O O
anything; O O O
its O O O
glass O O O
facade O O O
on O O O
Orchard O B-LOC B-LOC
Street O I-LOC I-LOC
wants O O O
to O O O
strike O O O
up O O O
a O O O
conversation O O O
so O O O
badly O O O
that O O O
it O O O
almost O O O
follows O O O
you O O O
home. O O O
The O O O
windows O O O
are O O O
stenciled O O O
with O O O
cartoon O O O
characters O O O
and O O O
with O O O
text-message O O O
bubbles O O O
that O O O
call O O O
out O O O
in O O O
English O O O
("Hello! O O O
New O O O
York"), O O O
Spanish O O O
("que O O O
rico!"), O O O
French O O O
("bon O O O
appétit") O O O
and O O O
Tagalog O O O
("masarap," O O O
for O O O
delicious). O O O
The O O O
language O O O
lessons O O O
continue O O O
on O O O
the O O O
front O O O
door, O O O
which O O O
gives O O O
translations O O O
for O O O
"tuloy O O O
po O O O
kayo" O O O
(welcome) O O O
and O O O
the O O O
restaurant's O O O
name O O O
(gossip), O O O
pronounced O O O
chiss-miss. O O O
In O O O
case O O O
you O O O
miss O O O
all O O O
of O O O
this, O O O
a O O O
sandwich O O O
board O O O
straddles O O O
the O O O
sidewalk, O O O
advertising O O O
discounted O O O
beer, O B-FOOD B-FOOD
wine O B-FOOD B-FOOD
and O O O
wings O B-FOOD B-FOOD
at O O O
the O O O
bar O O O
during O O O
happy O O O
hour O O O
("5:thirsty"). O O O
If O O O
you O O O
accept O O O
the O O O
facade's O O O
invitation O O O
to O O O
benaquitodits O O O
(come O O O
here O O O
here, O O O
a O O O
repetitive O O O
bit O O O
of O O O
Tagalog O O O
slang), O O O
the O O O
conversation O O O
will O O O
continue O O O
inside. O O O
Tsismis, O B-EST B-EST
which O O O
opened O O O
in O O O
June, O O O
is O O O
a O O O
chatty O O O
restaurant. O O O
At O O O
times, O O O
when O O O
one O O O
of O O O
the O O O
owners O O O
pulls O O O
up O O O
alongside O O O
your O O O
table O O O
and O O O
expounds O O O
on O O O
how O O O
the O O O
chef's O O O
interpretation O O O
of O O O
the O O O
dish O O O
you're O O O
trying O O O
to O O O
eat O O O
differs O O O
from O O O
what O O O
you O O O
might O O O
find O O O
in O O O
the O O O
Philippines, O B-LOC B-LOC
you O O O
may O O O
find O O O
yourself O O O
eyeing O O O
the O O O
exit. O O O
If O O O
you've O O O
found O O O
your O O O
way O O O
to O O O
the O O O
menu's O O O
strengths, O O O
though, O O O
odds O O O
are O O O
you O O O
won't O O O
want O O O
to O O O
go O O O
anywhere. O O O
Kinilaw, O B-DISH B-DISH
a O O O
Filipino O B-CUISINE B-CUISINE
ceviche O B-FOOD B-FOOD
in O O O
a O O O
piercingly O O O
sour O O O
calamansi O B-FOOD B-FOOD
and O I-FOOD O
cane O I-FOOD B-FOOD
vinegar O I-FOOD I-FOOD
marinade O I-FOOD I-FOOD
with O O O
a O O O
jab O O O
of O O O
bird's-eye O B-FOOD B-FOOD
chile, O I-FOOD I-FOOD
is O O O
worth O O O
sticking O O O
around O O O
for, O O O
especially O O O
on O O O
those O O O
nights O O O
when O O O
it's O O O
made O O O
with O O O
bay O B-FOOD B-FOOD
scallops O I-FOOD I-FOOD
instead O O O
of O O O
fish. O B-FOOD B-FOOD
After O O O
that, O O O
you O O O
might O O O
look O O O
into O O O
the O O O
fried O O O
pork-and-carrot O O O
won O O O
tons O O O
called O O O
pinsec O O O
frito O O O
(or, O O O
as O O O
the O O O
menu O O O
has O O O
them, O O O
pinsit O O O
frito). O O O
They O O O
are O O O
typically O O O
folded O O O
into O O O
triangles, O O O
but O O O
the O O O
ones O O O
at O O O
Tsismis O O O
are O O O
twisted O O O
into O O O
little O O O
cones O O O
that O O O
look O O O
like O O O
Hershey's O O O
kisses, O O O
though O O O
slightly O O O
bigger O O O
and O O O
golden-brown. O O O
Once O O O
they O O O
stop O O O
steaming, O O O
you O O O
can O O O
hold O O O
them O O O
by O O O
the O O O
cowlick O O O
of O O O
fried O O O
wrapper O O O
at O O O
the O O O
top O O O
and O O O
swish O O O
them O O O
around O O O
in O O O
the O O O
sweet O O O
chile O O O
sauce. O O O
Won O O O
tons O O O
with O O O
the O O O
same O O O
filling O O O
flop O O O
around O O O
in O O O
the O O O
soup O O O
called O O O
pancit O O O
molo, O O O
although O O O
these O O O
are O O O
boiled. O O O
There O O O
is O O O
almost O O O
as O O O
much O O O
ground O O O
pork O O O
inside O O O
them O O O
as O O O
outside O O O
in O O O
the O O O
broth, O O O
which O O O
is O O O
thick O O O
with O O O
garlic O O O
and O O O
