-DOCSTART- -X- -X- -X-
   
The O O O
chef O O O
John O O O
Fraser's O O O
new O O O
restaurant O O O
has O O O
a O O O
blandly O O O
corporate O O O
name, O O O
701West B-EST B-EST O
, O O O
that O O O
tells O O O
you O O O
less O O O
about O O O
the O O O
place O O O
than O O O
simply O O O
walking O O O
into O O O
the O O O
dining O O O
room. O O O
One O O O
of O O O
several O O O
operations O O O
he O O O
is O O O
running O O O
in O O O
the O O O
new O O O
Times B-LOC B-LOC O
Square I-LOC I-LOC O
Edition I-LOC I-LOC O
hotel, I-LOC I-LOC O
it O O O
is O O O
clad O O O
in O O O
paneling O O O
on O O O
the O O O
walls O O O
and O O O
ceilings. O O O
Velvet O O O
curtains O O O
and O O O
banquettes O O O
are O O O
the O O O
slightly O O O
alarming O O O
color O O O
of O O O
a O O O
blue O O O
macaw's O O O
tail O O O
feathers. O O O
Wooden O O O
blinds O O O
are O O O
usually O O O
snapped O O O
shut O O O
against O O O
the O O O
strobes O O O
of O O O
47th B-LOC B-LOC O
Street I-LOC I-LOC O
and O O O
Seventh B-LOC B-LOC O
Avenue. I-LOC I-LOC O
To O O O
get O O O
to O O O
your O O O
table, O O O
you O O O
must O O O
first O O O
pass O O O
between O O O
two O O O
identical O O O
Champagne O O O
trolleys. O O O
An O O O
iced O O O
reservoir O O O
in O O O
the O O O
center O O O
of O O O
each O O O
is O O O
loaded O O O
with O O O
about O O O
half O O O
a O O O
dozen O O O
bottles O O O
that O O O
range O O O
in O O O
price O O O
from O O O
a O O O
Blanquette B-DISH B-DISH O
de I-DISH I-DISH O
Limoux I-DISH I-DISH O
for O O O
$26 O O O
a O O O
glass O O O
to O O O
a O O O
2006 O B-DISH O
brut O I-DISH O
from O O O
Dom B-DISH B-EST O
Pérignon I-DISH I-EST O
for O O O
$66 O O O
a O O O
glass. O O O
Before O O O
you O O O
sit O O O
down, O O O
you've O O O
already O O O
learned O O O
that O O O
wine B-FOOD B-FOOD O
is O O O
front O O O
and O O O
center, O O O
literally O O O
and O O O
figuratively; O O O
that O O O
it O O O
is O O O
more O O O
likely O O O
to O O O
come O O O
from O O O
classic, O O O
mannerly O O O
European O O O
estates O O O
than, O O O
say, O O O
Macedonian O O O
villages O O O
still O O O
using O O O
amphoras O O O
that O O O
Odysseus O O O
drank O O O
from; O O O
that O O O
the O O O
ideal O O O
customer O O O
is O O O
not O O O
likely O O O
to O O O
get O O O
up O O O
and O O O
walk O O O
out O O O
upon O O O
being O O O
offered O O O
a O O O
$66 O O O
aperitif; B-FOOD B-FOOD O
and O O O
that O O O
the O O O
restaurant O O O
expects O O O
to O O O
attract O O O
so O O O
many O O O
of O O O
these O O O
customers O O O
that O O O
a O O O
single O O O
Champagne O O O
trolley O O O
is O O O
not O O O
enough. O O O
Which O O O
is O O O
to O O O
say O O O
that O O O
Marriott O B-LOC O
International O I-LOC O
and O O O
the O O O
hotelier O O O
Ian O O O
Schrager O O O
installed O O O
701West B-EST B-EST O
on O O O
the O O O
11th O O O
floor O O O
of O O O
the O O O
Edition B-LOC B-DIET O
for O O O
people O O O
who O O O
still O O O
think O O O
a O O O
leisurely, O O O
three-course O O O
dinner O O O
with O O O
a O O O
few O O O
interesting O O O
bottles O O O
and O O O
some O O O
of O O O
the O O O
customary O O O
niceties O O O
is O O O
worth O O O
spending O O O
money O O O
on. O O O
It O O O
belongs O O O
to O O O
a O O O
species O O O
of O O O
restaurant O O O
that O O O
is O O O
no O O O
longer O O O
in O O O
great O O O
supply O O O
in O O O
Manhattan, B-LOC B-LOC O
let O O O
alone O O O
on O O O
the O O O
intersection O O O
where O O O
the O O O
green O O O
neon O O O
of O O O
the O O O
Olive B-DISH B-EST O
Garden I-DISH I-EST O
faces O O O
off O O O
across O O O
Seventh B-LOC B-LOC O
Avenue I-LOC I-LOC O
against I-LOC O O
the O O O
giant O O O
candy B-FOOD O O
bars I-FOOD O O
of O O O
