-DOCSTART- -X- -X- -X-
   
It O O O
is O O O
true O O O
that O O O
the O O O
bacalaitos B-DISH O B-DISH
at O O O
the O O O
Freakin B-EST O B-EST
Rican I-EST O I-EST
in O O O
Astoria, B-LOC O B-LOC
Queens, I-LOC O I-LOC
are O O O
not O O O
quite O O O
as O O O
big O O O
around O O O
as O O O
the O O O
ones O O O
you O O O
will O O O
see O O O
browning O O O
in O O O
veritable O O O
caldrons O O O
of O O O
oil O O O
over O O O
wood O O O
fires O O O
at O O O
kiosks O O O
scattered O O O
along O O O
the O O O
beach O O O
road O O O
in O O O
Piñones, B-LOC O B-LOC
outside O O O
San B-LOC O B-LOC
Juan. I-LOC O I-LOC
These O O O
flattened B-DISH O O
cod I-DISH O B-FOOD
fritters I-DISH O I-FOOD
are O O O
the O O O
size O O O
of O O O
pie O O O
plates O O O
in O O O
Puerto B-LOC O B-LOC
Rico, I-LOC O I-LOC
while O O O
in O O O
Queens B-LOC O B-LOC
they O O O
are O O O
roughly O O O
the O O O
diameter O O O
of O O O
a O O O
coffee O O O
can. O O O
Dimensions O O O
aside, O O O
they O O O
give O O O
off O O O
all O O O
the O O O
right O O O
signals. O O O
They O O O
are O O O
the O O O
color O O O
of O O O
a O O O
corn B-FOOD O B-FOOD
muffin, I-FOOD O I-FOOD
with O O O
green O O O
specks O O O
of O O O
chopped O O O
cilantro B-FOOD O B-FOOD
under O O O
the O O O
surface O O O
that O O O
let O O O
you O O O
know O O O
they O O O
are O O O
not O O O
made O O O
from O O O
Goya's B-FOOD O O
mix. I-FOOD O O
They O O O
don't O O O
leave O O O
your O O O
fingertips O O O
entirely O O O
free O O O
of O O O
grease, O O O
but O O O
they O O O
come O O O
close. O O O
They O O O
have O O O
an O O O
exterior O O O
crunch O O O
that O O O
surrenders O O O
quickly O O O
to O O O
the O O O
firm, O O O
chewy O O O
interior O O O
of O O O
mashed B-FOOD O B-FOOD
salt I-FOOD O I-FOOD
cod; I-FOOD O I-FOOD
the O O O
texture O O O
is O O O
less O O O
fried B-FOOD O B-FOOD
dough I-FOOD O I-FOOD
than O O O
fish O O O
taffy. O O O
You O O O
could O O O
start O O O
to O O O
build O O O
a O O O
business O O O
around O O O
bacalaitos O O O
like O O O
these. O O O
That, O O O
in O O O
fact, O O O
has O O O
been O O O
Derick O O O
López's O O O
plan O O O
for O O O
some O O O
time O O O
now. O O O
Mr. O O O
López, O O O
who O O O
was O O O
born O O O
in O O O
Puerto O O O
Rico O O O
and O O O
raised O O O
in O O O
the O O O
South O O O
Bronx, O O O
is O O O
the O O O
Freakin O O O
Rican's O O O
chef O O O
and, O O O
with O O O
his O O O
husband, O O O
Victor O O O
Vargas, O O O
its O O O
owner. O O O
About O O O
four O O O
years O O O
ago, O O O
armed O O O
with O O O
picnic O O O
coolers O O O
and O O O
a O O O
couple O O O
of O O O
folding O O O
tables, O O O
the O O O
two O O O
men O O O
began O O O
selling O O O
a O O O
short O O O
menu O O O
of O O O
Puerto O O O
Rican O O O
staples O O O
at O O O
the O O O
street O O O
fairs O O O
that O O O
seem O O O
to O O O
infiltrate O O O
a O O O
different O O O
New O O O
York O O O
thoroughfare O O O
each O O O
weekend. O O O
As O O O
they O O O
promoted O O O
the O O O
Freakin O O O
Rican O O O
catering O O O
operation, O O O
the O O O
Freakin O O O
Rican O O O
product O O O
line, O O O
the O O O
Freakin O O O
Rican O O O
Facebook O O O
page O O O
and O O O
the O O O
Freakin O O O
Rican O O O
YouTube O O O
channel, O O O
they O O O
saved O O O
their O O O
earnings O O O
so O O O
they O O O
could O O O
found O O O
the O O O
Freakin O O O
Rican O O O
restaurant. O O O
After O O O
a O O O
false O O O
start O O O
in O O O
another O O O
part O O O
of O O O
Queens, O O O
it O O O
opened O O O
a O O O
short O O O
distance O O O
from O O O
the O O O
Museum O O O
of O O O
the O O O
Moving O O O
Image O O O
one O O O
year O O O
ago O O O
this O O O
month. O O O
The O O O
dining O O O
room O O O
has O O O
19 O O O
seats. O O O
The O O O
banana-plant O O O
wallpaper O O O
on O O O
the O O O
left O O O
wall O O O
is O O O
reflected O O O
in O O O
the O O O
mirrors O O O
on O O O
the O O O
right. O O O
In O O O
between O O O
are O O O
some O O O
metal O O O
chickens O O O
and O O O
bright-green O O O
figurines O O O
of O O O
coquís, O O O
the O O O
little O O O
frogs O O O
that O O O
chirp O O O
from O O O
every O O O
Puerto O O O
Rican O O O
tree. O O O
Diners O O O
sip O O O
on O O O
tropical-fruit O O O
shakes O O O
or O O O
bottles O O O
of O O O
Kola O O O
Champagne, O O O
Coco O O O
Rico O O O
and O O O
Malta O O O
India, O O O
the O O O
Harry, O O O
Ron O O O
and O O O
Hermione O O O
of O O O
