-DOCSTART- -X- -X- -X-
   
Talking O O O
about O O O
how O O O
good O O O
the O O O
chef O O O
Thomas O O O
Keller's O O O
new O O O
restaurant O O O
is O O O
would O O O
be O O O
easier O O O
if O O O
it O O O
weren't O O O
also O O O
painfully O O O
out O O O
of O O O
step O O O
with O O O
the O O O
city's O O O
mood. O O O
TAK B-EST B-EST O
Room I-EST I-EST O
is O O O
so O O O
determined O O O
to O O O
be O O O
"timeless," O O O
as O O O
Mr. O O O
Keller O O O
has O O O
often O O O
called O O O
it, O O O
that O O O
it O O O
seems O O O
clueless. O O O
TAK B-EST B-EST O
Room I-EST I-EST O
opened O O O
in O O O
March, O O O
one O O O
of O O O
11 O O O
restaurants O O O
inside O O O
the O O O
720,000-square-foot O O O
mall O O O
at O O O
20 B-LOC B-LOC O
Hudson I-LOC I-LOC O
Yards. I-LOC I-LOC O
Parts O O O
of O O O
Hudson B-LOC B-LOC O
Yards I-LOC I-LOC O
are O O O
still O O O
under O O O
construction, O O O
but O O O
enough O O O
has O O O
been O O O
finished O O O
for O O O
most O O O
New O O O
Yorkers O O O
to O O O
figure O O O
out O O O
that O O O
this O O O
fistful O O O
of O O O
glass O O O
needles O O O
stabbed O O O
into O O O
the O O O
West B-LOC B-LOC O
Side I-LOC I-LOC O
wasn't O O O
built O O O
for O O O
them. O O O
Just O O O
as O O O
the O O O
helipad O O O
the O O O
city O O O
offered O O O
to O O O
build O O O
for O O O
Amazon O O O
crystallized O O O
anger O O O
about O O O
the O O O
cruddy O O O
state O O O
of O O O
our O O O
subways, O O O
the O O O
glittering O O O
new O O O
home O O O
on O O O
10th B-LOC B-LOC O
Avenue I-LOC I-LOC O
for O O O
global O O O
luxury O O O
brands, O O O
investment O O O
funds, O O O
law O O O
firms, O O O
business O O O
travelers O O O
and O O O
hunters O O O
of O O O
seven- O O O
or O O O
eight-figure O O O
apartments O O O
spurred O O O
a O O O
lot O O O
of O O O
New O O O
Yorkers O O O
to O O O
ask, O O O
What's O O O
in O O O
it O O O
for O O O
us? O O O
Mr. O O O
Keller's O O O
answer O O O
is O O O
a O O O
restaurant O O O
that O O O
looks O O O
and O O O
acts O O O
like O O O
a O O O
millionaire's O O O
hangout O O O
in O O O
an O O O
old O O O
New O O O
Yorker O O O
cartoon. O O O
It O O O
charges O O O
like O O O
one, O O O
too, O O O
with O O O
adjustments O O O
for O O O
inflation. O O O
An O O O
eggplant B-DISH B-DISH O
Parmesan I-DISH I-DISH O
is O O O
the O O O
least O O O
expensive O O O
main O O O
course, O O O
at O O O
$30, O O O
followed O O O
by O O O
the O O O
New B-DISH B-DISH O
Zealand I-DISH I-DISH O
salmon I-DISH I-DISH O
for O O O
$42. O O O
After O O O
that, O O O
please O O O
turn O O O
off O O O
all O O O
electronic O O O
devices O O O
and O O O
place O O O
your O O O
tray O O O
tables O O O
