-DOCSTART- -X- -X- -X-
   
For O O O
most O O O
of O O O
its O O O
time O O O
on O O O
earth, O O O
the O O O
New B-LOC O B-LOC
York I-LOC O I-LOC
slice O O O
has O O O
not O O O
been O O O
seen O O O
as O O O
a O O O
product O O O
that O O O
needed O O O
tinkering. O O O
Yes, O O O
pizza B-FOOD O B-FOOD
in O O O
the O O O
city O O O
has O O O
been O O O
accessorized O O O
with O O O
toppings O O O
from O O O
crayfish B-FOOD O B-FOOD
(not O O O
bad) O O O
to O O O
Buffalo B-FOOD O B-FOOD
chicken I-FOOD O I-FOOD
(hmm) O O O
to O O O
Caesar B-FOOD O B-FOOD
salad I-FOOD O I-FOOD
(no, O O O
no, O O O
no, O O O
no, O O O
no). O O O
But O O O
the O O O
foldable, O O O
portable O O O
triangles O O O
of O O O
cheese, B-FOOD O B-FOOD
sauce B-FOOD O B-FOOD
and O O O
dough B-FOOD O B-FOOD
themselves O O O
were O O O
generally O O O
held O O O
to O O O
be O O O
a O O O
natural O O O
resource O O O
that O O O
was O O O
perfect O O O
as O O O
is, O O O
much O O O
like O O O
the O O O
soft, O O O
unfiltered O O O
city O O O
tap O O O
water O O O
claimed O O O
to O O O
be O O O
the O O O
source O O O
of O O O
their O O O
excellence. O O O
Some O O O
pizzerias O O O
try O O O
to O O O
make O O O
a O O O
better O O O
slice. O O O
Very O O O
few O O O
try O O O
to O O O
make O O O
a O O O
different O O O
slice. O O O
Mama's O O O
Too O O O
makes O O O
a O O O
different O O O
slice. O O O
It O O O
combines O O O
some O O O
of O O O
the O O O
most O O O
appealing O O O
elements O O O
of O O O
a O O O
Neapolitan O O O
pie O O O
with O O O
the O O O
most O O O
satisfying O O O
aspects O O O
of O O O
the O O O
archetypal O O O
product O O O
sold O O O
on O O O
paper O O O
plates O O O
from O O O
sidewalk O O O
windows. O O O
It O O O
is O O O
as O O O
if O O O
Frank O O O
Tuttolomondo, O O O
the O O O
owner O O O
and O O O
pie O O O
architect O O O
of O O O
this O O O
informal O O O
but O O O
very O O O
serious O O O
pizzeria O O O
on O O O
the O O O
Upper O O O
West O O O
Side, O O O
has O O O
learned O O O
how O O O
to O O O
genetically O O O
modify O O O
pizza. O O O
The O O O
bulge O O O
of O O O
crust O O O
at O O O
the O O O
edge O O O
of O O O
what O O O
Mama's O O O
Too O O O
calls O O O
the O O O
"house O O O
slice" O O O
is O O O
brown, O O O
more O O O
rough O O O
than O O O
smooth O O O
and O O O
baked O O O
to O O O
a O O O
ferocious O O O
crackle. O O O
You O O O
could O O O
tear O O O
it O O O
off O O O
and O O O
enjoy O O O
it O O O
on O O O
its O O O
own, O O O
or O O O
maybe O O O
with O O O
butter O O O
or O O O
olive O O O
oil, O O O
just O O O
as O O O
you O O O
can O O O
with O O O
the O O O
best O O O
Neapolitans. O O O
Yet O O O
the O O O
flat O O O
layer O O O
of O O O
crust O O O
on O O O
the O O O
bottom O O O
is O O O
firm, O O O
without O O O
the O O O
soupy O O O
center O O O
of O O O
the O O O
Neapolitan O O O
style. O O O
True O O O
to O O O
New O O O
York O O O
form, O O O
you O O O
can O O O
hold O O O
it O O O
in O O O
the O O O
air O O O
by O O O
the O O O
curved O O O
rim O O O
and O O O
it O O O
will O O O
stay O O O
flat O O O
and O O O
parallel O O O
to O O O
the O O O
floor. O O O
As O O O
they O O O
do O O O
at O O O
Totonno's O O O
and O O O
some O O O
other O O O
brick-oven O O O
pizzerias, O O O
Mr. O O O
Tuttolomondo O O O
lays O O O
the O O O
cheese O O O
down O O O
before O O O
the O O O
sauce. O O O
Rather O O O
than O O O
drippy, O O O
milky O O O
discs O O O
of O O O
fresh O O O
mozzarella, O O O
though, O O O
he O O O
covers O O O
the O O O
raw O O O
dough O O O
(after O O O
priming O O O
it O O O
with O O O
olive O O O
oil) O O O
in O O O
shreds O O O
of O O O
a O O O
slice-friendly O O O
variety O O O
that O O O
is O O O
known O O O
in O O O
the O O O
trade O O O
as O O O
low-moisture O O O
mozzarella O O O
and O O O
that O O O
the O O O
rest O O O
of O O O
us O O O
call O O O
pizza O O O
cheese. O O O
Over O O O
this, O O O
he O O O
ladles O O O
a O O O
few O O O
blots O O O
of O O O
tomato O O O
pulp. O O O
This O O O
helps O O O
the O O O
crust O O O
to O O O
bake O O O
through O O O
without O O O
getting O O O
soggy, O O O
keeps O O O
the O O O
cheese O O O
from O O O
sliding O O O
off O O O
the O O O
crust, O O O
and O O O
most O O O
of O O O
all O O O
lets O O O
you O O O
taste O O O
the O O O
tomatoes, O O O
which O O O
are O O O
very O O O
good. O O O
You O O O
could, O O O
I O O O
suppose, O O O
think O O O
of O O O
the O O O
house O O O
slice O O O
as O O O
a O O O
white O O O
