-DOCSTART- -X- -X- -X-
   
Some O O O
restaurants O O O
push O O O
their O O O
tasting O O O
menus. O O O
Rezdôra B-DIET B-EST O
doesn't. O O O
A O O O
few O O O
steps O O O
down O O O
from O O O
the O O O
sidewalk, O O O
on O O O
the O O O
same O O O
block O O O
of O O O
East B-LOC B-LOC O
20th I-LOC I-LOC O
Street I-LOC I-LOC O
as O O O
Gramercy B-EST B-EST O
Tavern I-EST I-EST O
and O O O
the O O O
brownstone O O O
where O O O
Teddy O O O
Roosevelt O O O
was O O O
born, O O O
Rezdôra B-EST B-EST O
lists O O O
a O O O
"regional B-DISH O O
pasta I-DISH B-FOOD O
tasting" I-DISH O O
for O O O
$90 O O O
on O O O
its O O O
menu. O O O
The O O O
region O O O
in O O O
question O O O
is O O O
Emilia-Romagna, B-LOC B-LOC O
whose O O O
refinements O O O
in O O O
the O O O
art O O O
of O O O
rolling O O O
and O O O
saucing O O O
noodles B-FOOD B-FOOD O
are O O O
admired O O O
even O O O
by O O O
Italians O O O
from O O O
other O O O
parts O O O
of O O O
the O O O
country. O O O
Chances O O O
are O O O
that O O O
most O O O
of O O O
the O O O
five O O O
pastas B-FOOD B-FOOD O
in O O O
the O O O
tasting O O O
are O O O
exactly O O O
the O O O
ones O O O
you O O O
picture O O O
when O O O
you O O O
think O O O
about O O O
Emilia-Romagna, B-DISH B-LOC O
starting O O O
with O O O
tortellini B-DISH B-FOOD O
in I-DISH I-FOOD O
brodo. I-DISH I-FOOD O
This O O O
would O O O
seem O O O
to O O O
make O O O
it O O O
an O O O
easy O O O
sell, O O O
and O O O
yet O O O
servers O O O
at O O O
Rezdôra B-EST B-EST O
never O O O
tried O O O
to O O O
sell O O O
me O O O
on O O O
the O O O
tasting. O O O
Until O O O
I O O O
asked O O O
about O O O
it O O O
one O O O
night, O O O
I O O O
had O O O
never O O O
seen O O O
the O O O
separate O O O
menu O O O
card O O O
that O O O
describes O O O
each O O O
course. O O O
With O O O
some O O O
hesitation, O O O
I O O O
ordered O O O
it. O O O
Every O O O
one O O O
of O O O
the O O O
pastas B-FOOD B-FOOD O
was O O O
excellent, O O O
and O O O
one O O O
or O O O
two O O O
would O O O
be O O O
worth O O O
walking O O O
a O O O
long O O O
distance O O O
for. O O O
After O O O
the O O O
fifth O O O
course O O O
was O O O
gone, O O O
it O O O
slowly O O O
dawned O O O
on O O O
me O O O
that O O O
Stefano O O O
Secchi, O O O
Rezdôra's B-FOOD B-EST O
chef O O O
and O O O
one O O O
of O O O
its O O O
owners, O O O
had O O O
just O O O
laid O O O
down O O O
a O O O
straight O O O
flush. O O O
The O O O
tortellini B-FOOD B-FOOD O
were O O O
penny-size O O O
hoops O O O
rolled O O O
around O O O
minced B-FOOD B-FOOD O
and I-FOOD I-FOOD O
blended I-FOOD I-FOOD O
pork I-FOOD I-FOOD O
in O O O
a O O O
parcel O O O
just O O O
big O O O
enough O O O
to O O O
suggest O O O
the O O O
idea O O O
of O O O
meat. B-FOOD B-FOOD O
"This O O O
is O O O
a O O O
special O O O
broth B-FOOD B-FOOD O
made O O O
from O O O
older O O O
chickens," B-FOOD O O
a O O O
server O O O
said O O O
as O O O
he O O O
poured O O O
a O O O
steaming O O O
liquid O O O
from O O O
a O O O
kettle O O O
over O O O
the O O O
tortellini. B-FOOD B-FOOD O
It O O O
was O O O
the O O O
color O O O
of O O O
turkey B-FOOD B-FOOD O
gravy. I-FOOD I-FOOD O
The O O O
broth B-FOOD B-FOOD O
spent O O O
about O O O
half O O O
a O O O
day O O O
on O O O
the O O O
burner; O O O
drew O O O
some O O O
of O O O
its O O O
power O O O
from O O O
melted B-FOOD B-FOOD O
Parmigiano-Reggiano; I-FOOD I-FOOD O
and O O O
was O O O
more O O O
intense O O O
than O O O
canned B-FOOD B-FOOD O
chicken I-FOOD I-FOOD O
broth I-FOOD I-FOOD O
in O O O
roughly O O O
the O O O
same O O O
way O O O
that O O O
a O O O
dry-aged B-FOOD B-FOOD O
rib-eye I-FOOD I-FOOD O
is O O O
more O O O
intense O O O
than O O O
a O O O
McDonald's B-EST B-FOOD O
all-beef B-FOOD I-FOOD O
patty. I-FOOD I-FOOD O
This O O O
was O O O
followed O O O
by O O O
a O O O
smooth, O O O
almost O O O
fluffy O O O
tomato-basil B-FOOD B-FOOD O
sauce I-FOOD I-FOOD O
over O O O
maccheroni B-FOOD B-FOOD O
al I-FOOD I-FOOD O
pettine, I-FOOD I-FOOD O
delicate O O O
tubes O O O
with O O O
ridges O O O
they O O O
get O O O
from O O O
being O O O
rolled O O O
by O O O
hand O O O
along O O O
a O O O
comb O O O
made O O O
for O O O
the O O O
job. O O O
Three O O O
straw-colored O O O
blobs O O O
that O O O
looked O O O
like O O O
melted B-FOOD B-FOOD O
Brie I-FOOD I-FOOD O
turned O O O
out O O O
to O O O
be O O O
a O O O
glossy O O O
and O O O
wonderful O O O
fonduta B-DISH B-FOOD O
made O O O
from O O O
Parmigiano-Reggiano. B-FOOD B-FOOD O
From O O O
there O O O
it O O O
was O O O
on O O O
to O O O
tortelloni, O B-FOOD O
each O O O
about O O O
three O O O
bites O O O
big, O O O
filled O O O
with O O O
plush O O O
fresh O O O
ricotta B-FOOD B-FOOD O
and O O O
shiny O O O
with O O O
melted B-FOOD B-FOOD O
brown I-FOOD I-FOOD O
butter I-FOOD I-FOOD O
in O O O
which O O O
a O O O
few O O O
sage B-FOOD B-FOOD O
leaves I-FOOD I-FOOD O
had O O O
been O O O
bubbled. O O O
If O O O
we O O O
are O O O
talking O O O
about O O O
Emilia-Romagna B-LOC B-LOC O
we O O O
have O O O
to O O O
talk O O O
about O O O
ragù, B-DISH B-DISH O
and O O O
that O O O
was O O O
the O O O
next O O O
course, O O O
tossed O O O
with O O O
slim O O O
ribbons O O O
of O O O
tagliolini. B-FOOD B-FOOD O
Some O O O
people O O O
will O O O
find O O O
the O O O
ragù B-DISH B-DISH O
saltier O O O
than O O O
they O O O
like. O O O
Almost O O O
everyone O O O
will O O O
find O O O
it O O O
more O O O
tender O O O
and O O O
smooth O O O
than O O O
the O O O
last O O O
20 O O O
or O O O
30 O O O
ragús B-FOOD B-FOOD O
they O O O
ate. O O O
The O O O
tour O O O
winds O O O
down O O O
with O O O
round, O O O
meat-filled B-DISH B-DISH O
anolini, I-DISH I-DISH O
a O O O
branch O O O
of O O O
the O O O
ravioli B-FOOD B-FOOD O
family O O O
that O O O
resides O O O
in O O O
Parma. B-LOC B-LOC O
They O O O
are O O O
served O O O
in O O O
something O O O
called O O O
crema B-FOOD B-FOOD O
di I-FOOD I-FOOD O
Parmigiano; I-FOOD I-FOOD O
you O O O
will O O O
not O O O
be O O O
far O O O
off O O O
if O O O
you O O O
imagine O O O
an O O O
Alfredo B-FOOD B-FOOD O
sauce I-FOOD I-FOOD O
cooked O O O
for O O O
one O O O
of O O O
the O O O
more O O O
sybaritic O O O
Roman O O O
emperors. O O O
This O O O
is O O O
not O O O
Rome, B-LOC B-LOC O
though, O O O
and O O O
the O O O
sauce O B-FOOD O
gets O O O
the O O O
tart O O O
counterpoint O O O
it O O O
needs O O O
from O O O
an O O O
inky, O O O
25-year-old O B-FOOD O
balsamic B-FOOD I-FOOD O
vinegar I-FOOD I-FOOD O
poured O O O
straight O O O
from O O O
the O O O
bottle. O O O
Mr. O O O
Secchi O O O
blew O O O
into O O O
town O O O
in O O O
May O O O
on O O O
a O O O
small O O O
gust O O O
of O O O
publicity O O O
whipped O O O
up O O O
over O O O
his O O O
time O O O
at O O O
Osteria B-EST B-EST O
Francescana I-EST I-EST O
, O O O
the O O O
Modena B-EST B-LOC O
workshop O O O
where O O O
Massimo O O O
Bottura O O O
reconfigures O O O
the O O O
touchstone O O O
flavors O O O
of O O O
the O O O
region O O O
in O O O
dishes O O O
with O O O
names O O O
like O O O
"memories B-DISH B-DISH O
of I-DISH I-DISH O
a I-DISH I-DISH O
mortadella I-DISH I-DISH O
sandwich." I-DISH I-DISH O
Mr. O O O
Bottura's O O O
approach O O O
to O O O
menu O O O
writing O O O
seems O O O
to O O O
have O O O
rubbed O O O
off O O O
on O O O
Mr. O O O
Secchi O O O
more O O O
than O O O
his O O O
experimental O O O
urges O O O
did. O O O
At O O O
Rezdôra, B-EST B-EST O
you O O O
are O O O
unlikely O O O
to O O O
catch O O O
the O O O
kitchen O O O
using O O O
any O O O
overtly O O O
modernist O O O
techniques, O O O
but O O O
you O O O
may O O O
well O O O
encounter O O O
"cherry B-DISH B-DISH O
season I-DISH I-DISH O
in I-DISH I-DISH O
Vignola," I-DISH I-DISH O
a O O O
pleasant O O O
if O O O
somewhat O O O
too O O O
soupy O O O
plate O O O
of O O O
stracciatella B-FOOD B-FOOD O
with O O O
toasted B-FOOD B-FOOD O
almonds, I-FOOD I-FOOD O
almond B-FOOD B-FOOD O
milk I-FOOD I-FOOD O
and O O O
cherries B-FOOD B-FOOD O
both O O O
sweet O O O
and O O O
sour; O O O
or O O O
"cow B-DISH B-DISH O
grazing I-DISH I-DISH O
in I-DISH I-DISH O
Emilia-Romagna," I-DISH I-DISH O
a O O O
sirloin B-FOOD B-FOOD O
basted O O O
with O O O
butter B-FOOD B-FOOD O
whose O O O
richness O O O
is O O O
modulated O O O
by O O O
a O O O
sauce O B-FOOD O
of O I-FOOD O
sweet B-FOOD I-FOOD O
red I-FOOD I-FOOD O
peppers; I-FOOD I-FOOD O
or O O O
"Grandma B-DISH B-DISH O
walking I-DISH I-DISH O
through I-DISH I-DISH O
forest I-DISH I-DISH O
in I-DISH I-DISH O
Emilia," I-DISH I-DISH O
a O O O
transfixing O O O
plate O O O
of O O O
mushroom B-FOOD B-FOOD O
purée, I-FOOD I-FOOD O
slivered O O O
snap-pea B-FOOD B-FOOD O
pods I-FOOD I-FOOD O
and O O O
little O O O
hats O O O
of O O O
spinach B-FOOD B-FOOD O
pasta I-FOOD I-FOOD O
filled O O O
with O O O
braised B-FOOD B-FOOD O
leeks. I-FOOD I-FOOD O
If O O O
we O O O
are O O O
tracing O O O
influences, O O O
though, O O O
Mr. O O O
Secchi's O O O
cooking O O O
at O O O
Rezdôra B-EST B-EST O
seems O O O
to O O O
have O O O
been O O O
molded O O O
at O O O
least O O O
as O O O
deeply O O O
by O O O
his O O O
time O O O
working O O O
at O O O
the O O O
pasta B-FOOD B-FOOD O
station O O O
of O O O
another O O O
restaurant O O O
in O O O
Modena, B-LOC B-LOC O
Hosteria B-EST B-EST O
Giusti I-EST I-EST O
. O I-EST O
Laura O O O
Galli O O O
Morandi, O O O
Giusti's B-EST B-EST O
chef, O O O
steadfastly O O O
defends O O O
the O O O
style O O O
of O O O
the O O O
local O O O
nonna O O O
tradition O O O
that O O O
Mr. O O O
Secchi O O O
channels O O O
in O O O
his O O O
pasta B-FOOD B-FOOD O
tasting O O O
and O O O
other O O O
parts O O O
of O O O
his O O O
menu. O O O
Like O O O
a O O O
meal O O O
in O O O
Giusti's B-EST B-EST O
four-table O O O
dining O O O
room, O O O
one O O O
at O O O
Rezdôra B-EST B-EST O
can O O O
and O O O
probably O O O
should O O O
start O O O
with O O O
prosciutto B-FOOD B-FOOD O
and O O O
other O O O
manifestations O O O
of O O O
salted B-FOOD B-FOOD O
pork I-FOOD I-FOOD O
draped O O O
over O O O
warm O O O
pillows O O O
of O O O
fried B-FOOD B-FOOD O
dough I-FOOD I-FOOD O
called O O O
gnocchi O O O
fritti. O O O
Before O O O
leaving O O O
Italy, O O O
Mr. O O O
Secchi O O O
also O O O
cooked O O O
at O O O
Antica O O O
Moka O O O
in O O O
Modena O O O
and O O O
All'Enoteca O O O
in O O O
the O O O
Piedmont; O O O
after O O O
coming O O O
back O O O
home O O O
to O O O
Dallas, O O O
where O O O
he O O O
grew O O O
up, O O O
he O O O
ran O O O
the O O O
kitchens O O O
of O O O
two O O O
restaurants O O O
his O O O
parents O O O
own O O O
there. O O O
Still, O O O
I O O O
suspect O O O
the O O O
Bottura O O O
connection O O O
is O O O
responsible O O O
for O O O
the O O O
speed O O O
with O O O
which O O O
the O O O
bar O O O
stools O O O
fill O O O
up O O O
when O O O
the O O O
restaurant O O O
opens O O O
at O O O
5:30 O O O
each O O O
night, O O O
for O O O
the O O O
difficulty O O O
of O O O
reserving O O O
one O O O
of O O O
the O O O
other O O O
48 O O O
seats, O O O
and O O O
for O O O
the O O O
way O O O
would-be O O O
customers O O O
collect O O O
in O O O
eddies O O O
outside O O O
the O O O
door O O O
to O O O
strategize. O O O
Not O O O
much O O O
about O O O
the O O O
interior O O O
is O O O
likely O O O
to O O O
lure O O O
crowds; O O O
with O O O
its O O O
brick O O O
walls, O O O
timbered O O O
ceiling O O O
and O O O
bare O O O
wood O O O
tables, O O O
it O O O
looks O O O
like O O O
any O O O
number O O O
of O O O
Manhattan O O O
restaurants O O O
that O O O
emulate O O O
the O O O
trattorias, O O O
enotecas O O O
and O O O
osterias O O O
of O O O
Italy. O O O
And O O O
of O O O
course, O O O
people O O O
who O O O
eat O O O
at O O O
Rezdôra O O O
have O O O
a O O O
way O O O
of O O O
becoming O O O
repeat O O O
customers. O O O
They O O O
come O O O
back O O O
even O O O
though O O O
it O O O
is O O O
still O O O
a O O O
young O O O
restaurant O O O
and O O O
occasionally O O O
makes O O O
a O O O
young O O O
restaurant's O O O
mistakes. O O O
One O O O
night, O O O
the O O O
stewed O O O
cannellini O O O
beans O O O
placed O O O
alongside O O O
black O O O
sea O O O
bass O O O
and O O O
black O O O
garlic O O O
zabaglione O O O
were O O O
still O O O
crunchy; O O O
the O O O
rock O O O
shrimp O O O
served O O O
with O O O
strozzapreti O O O
could O O O
have O O O
been O O O
a O O O
little O O O
less O O O
tough O O O
and O O O
tasted O O O
a O O O
little O O O
shrimpier. O O O
And O O O
some O O O
of O O O
the O O O
original O O O
pastas O O O
aren't O O O
quite O O O
as O O O
stunning O O O
as O O O
the O O O
classics, O O O
but O O O
then O O O
every O O O
grandmother O O O
in O O O
Emilia-Romagna O O O
could O O O
have O O O
told O O O
you O O O
that. O O O
Mr. O O O
Secchi O O O
is O O O
still O O O
one O O O
of O O O
the O O O
most O O O
appealing O O O
new O O O
talents O O O
in O O O
years O O O
to O O O
enter O O O
the O O O
city's O O O
Italian O O O
restaurant O O O
scene, O O O
the O O O
kind O O O
of O O O
cook O O O
who O O O
can O O O
unite O O O
ordinary O O O
people O O O
who O O O
just O O O
like O O O
to O O O
eat O O O
pasta O O O
and O O O
the O O O
fanatics O O O
who O O O
collect O O O
menus O O O
from O O O
Osteria O O O
Francescana. O O O
(The O O O
date-stamped O O O
copy O O O
of O O O
the O O O
regional O O O
tasting O O O
menu O O O
that's O O O
given O O O
out O O O
at O O O
the O O O
end O O O
of O O O
the O O O
night, O O O
signed O O O
by O O O
Mr. O O O
Secchi O O O
and O O O
his O O O
kitchen O O O
crew, O O O
must O O O
be O O O
for O O O
this O O O
crowd.) O O O
He O O O
also O O O
has O O O
the O O O
good O O O
luck O O O
to O O O
come O O O
along O O O
when O O O
some O O O
of O O O
the O O O
figures O O O
who O O O
dominated O O O
New O O O
York's O O O
Italian O O O
landscape O O O
for O O O
the O O O
past O O O
two O O O
decades O O O
or O O O
so O O O
have O O O
either O O O
disappeared O O O
or O O O
gone O O O
into O O O
hibernation. O O O
There O O O
is O O O
one O O O
more O O O
workplace O O O
that O O O
I O O O
hope O O O
has O O O
left O O O
a O O O
mark O O O
on O O O
Mr. O O O
Secchi: O O O
his O O O
parents' O O O
restaurants O O O
in O O O
Texas, O O O
both O O O
of O O O
which O O O
are O O O
called O O O
Ferrari's O O O
Italian O O O
Villa O O O
& O O O
Chop O O O
House O O O
. O O O
The O O O
first O O O
has O O O
been O O O
in O O O
business O O O
since O O O
1983, O O O
a O O O
life O O O
span O O O
that O O O
any O O O
restaurateur O O O
would O O O
envy. O O O
The O O O
odds O O O
are O O O
against O O O
Rezdôra's O O O
being O O O
around O O O
36 O O O
years O O O
from O O O
now, O O O
but O O O
Mr. O O O
Secchi O O O
and O O O
his O O O
business O O O
partner O O O
have O O O
made O O O
one O O O
move O O O
that O O O
tends O O O
to O O O
be O O O
associated O O O
with O O O
longevity O O O
in O O O
New O O O
York O O O
restaurants. O O O
They O O O
bought O O O
the O O O
building. O O O
Follow O O O
NYT O O O
Food O O O
on O O O
Twitter O O O
and O O O
NYT O O O
Cooking O O O
on O O O
Instagram O O O
, O O O
Facebook O O O
, O O O
YouTube O O O
and O O O
Pinterest O O O
. O O O
Get O O O
regular O O O
updates O O O
from O O O
NYT O O O
Cooking, O O O
with O O O
recipe O O O
suggestions, O O O
cooking O O O
tips O O O
and O O O
shopping O O O
advice O O O
. O O O
   
   
