-DOCSTART- -X- -X- -X-
   
Need O O O
opinions O O O
on O O O
where O O O
to O O O
eat? O O O
They're O O O
easy O O O
to O O O
find O O O
these O O O
days, O O O
as O O O
consumers O O O
from O O O
around O O O
the O O O
globe O O O
fire O O O
off O O O
countless O O O
raves O O O
and O O O
pans O O O
about O O O
every O O O
known O O O
restaurant, O O O
cafe, O B-TYPE B-TYPE
chili O B-TYPE B-TYPE
counter, O I-TYPE I-TYPE
falafel O B-TYPE B-TYPE
cart O I-TYPE I-TYPE
and O O O
crêperie, O B-TYPE B-TYPE
not O O O
to O O O
mention O O O
post O O O
offices O O O
and O O O
jails. O O O
These O O O
mash O O O
notes O O O
and O O O
spitballs O O O
rain O O O
down O O O
endlessly O O O
not O O O
just O O O
from O O O
traditional O O O
review O O O
sites O O O
like O O O
TripAdvisor O O O
and O O O
Yelp O O O
(171 O O O
million O O O
reviews O O O
at O O O
last O O O
count) O O O
and O O O
retailers O O O
like O O O
Amazon, O O O
but O O O
also O O O
from O O O
Facebook O O O
and O O O
Google, O O O
those O O O
all-purpose O O O
giants. O O O
Everybody's O O O
a O O O
critic, O O O
right? O O O
I O O O
happen O O O
to O O O
get O O O
paid O O O
for O O O
criticism, O O O
and O O O
I O O O
would O O O
like O O O
to O O O
criticize O O O
that O O O
old O O O
platitude O O O
right O O O
out O O O
the O O O
window: O O O
No, O O O
everybody O O O
is O O O
not O O O
a O O O
critic. O O O
What O O O
most O O O
of O O O
you O O O
are O O O
doing O O O
out O O O
there, O O O
online O O O
and O O O
in O O O
three O O O
dimensions, O O O
is O O O
complaining. O O O
When O O O
we O O O
complain, O O O
we O O O
experience O O O
something O O O
that O O O
we O O O
don't O O O
like O O O
and O O O
we O O O
say O O O
something O O O
about O O O
it. O O O
A O O O
critic O O O
doesn't O O O
write O O O
about O O O
his O O O
own O O O
dissatisfaction, O O O
or O O O
doesn't O O O
just O O O
do O O O
that. O O O
A O O O
critic O O O
has O O O
to O O O
poke O O O
his O O O
head O O O
out O O O
of O O O
his O O O
turtle O O O
shell, O O O
look O O O
around O O O
and O O O
gesture, O O O
with O O O
stubby O O O
legs, O O O
toward O O O
the O O O
sources O O O
of O O O
dissatisfaction. O O O
Done O O O
perceptively, O O O
with O O O
analytic O O O
thinking O O O
and O O O
an O O O
effort O O O
to O O O
connect O O O
the O O O
dots O O O
between O O O
this O O O
experience O O O
and O O O
others, O O O
this O O O
can O O O
be O O O
the O O O
beginning O O O
of O O O
a O O O
value O O O
system O O O
that O O O
readers O O O
might O O O
share, O O O
or O O O
reject, O O O
or O O O
at O O O
least O O O
attempt O O O
to O O O
understand. O O O
Complaining O O O
is O O O
as O O O
easy O O O
as O O O
breathing. O O O
Writing O O O
criticism O O O
is O O O
a O O O
real O O O
pain. O O O
That O O O
was O O O
a O O O
complaint, O O O
by O O O
the O O O
way. O O O
But O O O
criticism O O O
and O O O
complaint O O O
are O O O
closely O O O
related O O O
enough O O O
for O O O
me O O O
to O O O
know O O O
that O O O
there's O O O
a O O O
lot O O O
of O O O
complaining O O O
going O O O
on, O O O
and O O O
that O O O
most O O O
of O O O
the O O O
complaints O O O
aren't O O O
having O O O
any O O O
effect O O O
at O O O
all. O O O
This O O O
may O O O
not O O O
be O O O
the O O O
point. O O O
People O O O
who O O O
study O O O
complaints O O O
divide O O O
them O O O
into O O O
two O O O
categories, O O O
instrumental O O O
and O O O
expressive. O O O
An O O O
instrumental O O O
complaint O O O
is O O O
"directed O O O
toward O O O
a O O O
specific O O O
target O O O
and O O O
intended O O O
to O O O
bring O O O
about O O O
a O O O
specific O O O
outcome," O O O
according O O O
to O O O
Robin O O O
Kowalski, O O O
a O O O
professor O O O
of O O O
psychology O O O
at O O O
Clemson O O O
University O O O
who O O O
has O O O
studied O O O
the O O O
social O O O
functions O O O
of O O O
complaining. O O O
