-DOCSTART- -X- -X- -X-
   
Billy O O O
Durney, O O O
the O O O
Brooklyn O B-LOC B-EST
restaurateur O O O
and O O O
pitmaster, O O O
has O O O
been O O O
talking O O O
for O O O
several O O O
years O O O
about O O O
the O O O
fried O B-FOOD B-FOOD
chicken O I-FOOD I-FOOD
that O O O
he O O O
planned O O O
to O O O
bring O O O
to O O O
Red O B-EST B-EST
Hook. O I-EST I-EST
At O O O
first, O O O
there O O O
was O O O
no O O O
reason O O O
to O O O
doubt O O O
him. O O O
That O O O
the O O O
man O O O
is O O O
comfortable O O O
with O O O
long O O O
time O O O
horizons O O O
was O O O
clear O O O
to O O O
anyone O O O
who O O O
watched O O O
how O O O
patiently O O O
he O O O
studied O O O
the O O O
science O O O
of O O O
indirect O O O
heat O O O
at O O O
his O O O
first O O O
establishment O O O
in O O O
the O O O
neighborhood, O O O
Hometown O B-EST B-EST
Bar-B-Que O I-EST I-EST
. O O O
After O O O
Hurricane O O O
Sandy O O O
flooded O O O
streets O O O
and O O O
knocked O O O
out O O O
power O O O
in O O O
the O O O
area O O O
shortly O O O
before O O O
the O O O
scheduled O O O
opening O O O
in O O O
2012, O O O
he O O O
gave O O O
away O O O
smoked O B-FOOD B-FOOD
briskets, O I-FOOD I-FOOD
ribs O B-FOOD B-FOOD
and O O O
shoulders O B-FOOD B-FOOD
to O O O
local O O O
residents O O O
until O O O
electricity O O O
was O O O
restored O O O
almost O O O
three O O O
weeks O O O
later, O O O
honing O O O
his O O O
technique O O O
all O O O
the O O O
while. O O O
The O O O
years O O O
rolled O O O
by O O O
without O O O
a O O O
drumstick O B-FOOD B-FOOD
in O O O
sight. O O O
But O O O
as O O O
recently O O O
as O O O
March, O O O
it O O O
was O O O
still O O O
possible O O O
to O O O
take O O O
Mr. O O O
Durney O O O
at O O O
his O O O
word O O O
when O O O
he O O O
talked O O O
about O O O
the O O O
star O O O
attraction O O O
of O O O
his O O O
nearly O O O
completed O O O
fried-chicken O B-FOOD B-TYPE
emporium O B-TYPE I-TYPE
, O O O
to O O O
be O O O
called O O O
Red O B-EST B-EST
Hook O I-EST I-EST
Tavern. O I-EST I-EST
The O O O
doors O O O
were O O O
finally O O O
unlocked O O O
in O O O
July, O O O
revealing O O O
a O O O
row O O O
of O O O
tables O O O
under O O O
electrified O O O
gas O O O
lamps O O O
and O O O
a O O O
row O O O
of O O O
stools O O O
in O O O
front O O O
of O O O
a O O O
white-oak O O O
bar O O O
that O O O
looks O O O
as O O O
if O O O
it O O O
was O O O
built O O O
to O O O
last O O O
at O O O
least O O O
until O O O
Van O B-LOC B-LOC
Brunt O I-LOC I-LOC
Street O I-LOC I-LOC
sinks O O O
into O O O
the O O O
sea. O O O
Wearing O O O
wallpaper O O O
and O O O
wainscoting O O O
and O O O
pressed O O O
tin, O O O
Red O B-EST B-EST
Hook O I-EST I-EST
Tavern O I-EST I-EST
does O O O
a O O O
straight-faced O O O
impression O O O
of O O O
a O O O
whiskey-simmered O O O
New O B-LOC B-LOC
York O I-LOC I-LOC
corner O B-TYPE O
bar O I-TYPE B-TYPE
of O O O
a O O O
certain O O O
age. O O O
The O O O
attention O O O
to O O O
detail O O O
was O O O
to O O O
be O O O
expected, O O O
given O O O
how O O O
convincingly O O O
Hometown O B-EST B-EST
conjures O O O
a O O O
Texas O B-LOC B-LOC
Hill O I-LOC I-LOC
Country O I-LOC I-LOC
barbecue O B-FOOD B-TYPE
palace. O O I-TYPE
What O O O
was O O O
something O O O
of O O O
a O O O
surprise, O O O
though, O O O
was O O O
that O O O
chickens O O O
were O O O
not O O O
being O O O
fried O O O
anywhere O O O
on O O O
the O O O
premises. O O O
In O O O
fact, O O O
Red O B-EST B-EST
Hook O I-EST I-EST
Tavern's O I-EST I-EST
star O O O
attraction O O O
turned O O O
out O O O
to O O O
be O O O
a O O O
cheeseburger. O B-DISH B-FOOD
To O O O
